,Player Code,Player Name,Season Year,Age,Team (3 Letter)
505,brownde01BOS,Dee Brown,1996,27,BOS
506,brownmi01PHI,Mike Brown,1996,32,PHI
507,brownpj01NJN,P.J. Brown,1996,26,NJN
508,brownra02CHI,Randy Brown,1996,27,CHI
509,bryanma01HOU,Mark Bryant,1996,30,HOU
510,buechju01CHI,Jud Buechler,1996,27,CHI
511,bullama01ATL,Matt Bullard,1996,28,ATL
512,burresc01CHH,Scott Burrell,1996,25,CHH
513,burroju01BOS,Junior Burrough,1996,23,BOS
514,butlemi02WSB,Mitchell Butler,1996,25,WSB
515,caffeja01CHI,Jason Caffey,1996,22,CHI
516,cagemi01CLE,Michael Cage,1996,34,CLE
517,caldwad01IND,Adrian Caldwell,1996,29,IND
518,campbel01LAL,Elden Campbell,1996,27,LAL
519,carran01UTA,Antoine Carr,1996,34,UTA
520,carrch01PHO,Chris Carr,1996,21,PHO
521,cassesa01HOU,Sam Cassell,1996,26,HOU
522,causwdu01SAC,Duane Causwell,1996,27,SAC
523,cebalce01LAL,Cedric Ceballos,1996,26,LAL
524,chapmre01MIA,Rex Chapman,1996,28,MIA
525,cheanca01WSB,Calbert Cheaney,1996,24,WSB
526,chilcpe01HOU,Pete Chilcutt,1996,27,HOU
527,childra01POR,Randolph Childress,1996,23,POR
528,childch01NJN,Chris Childs,1996,28,NJN
529,chrisdo01TOT,Doug Christie,1996,25,TOT
530,chrisdo01NYK,Doug Christie,1996,25,NYK
531,chrisdo01TOR,Doug Christie,1996,25,TOR
532,churcro01GSW,Robert Churchwell,1996,23,GSW
533,claxtch01BOS,Charles Claxton,1996,25,BOS
534,cokerjo01PHO,John Coker,1996,24,PHO
535,colemde01PHI,Derrick Coleman,1996,28,PHI
536,colesbi01TOT,Bimbo Coles,1996,27,TOT
537,colesbi01MIA,Bimbo Coles,1996,27,MIA
538,colesbi01GSW,Bimbo Coles,1996,27,GSW
539,conloma01MIL,Marty Conlon,1996,28,MIL
540,cookan01POR,Anthony Cook,1996,28,POR
541,corbity01TOT,Tyrone Corbin,1996,33,TOT
542,corbity01SAC,Tyrone Corbin,1996,33,SAC
543,corbity01MIA,Tyrone Corbin,1996,33,MIA
544,courtjo01CLE,Joe Courtney,1996,26,CLE
545,crottjo01CLE,John Crotty,1996,26,CLE
546,cummite01MIL,Terry Cummings,1996,34,MIL
547,curryde01CHH,Dell Curry,1996,31,CHH
548,currymi01TOT,Michael Curry,1996,27,TOT
549,currymi01WSB,Michael Curry,1996,27,WSB
550,currymi01DET,Michael Curry,1996,27,DET
551,cvetkra01DEN,Rastko Cvetković,1996,25,DEN
552,danilsa01MIA,Sasha Danilović,1996,25,MIA
553,dareyi01NJN,Yinka Dare,1996,23,NJN
554,davisan01IND,Antonio Davis,1996,27,IND
555,davisda01IND,Dale Davis,1996,26,IND
556,davishu01NYK,Hubert Davis,1996,25,NYK
557,davisma02MIN,Mark Davis,1996,22,MIN
558,daviste01DAL,Terry Davis,1996,28,DAL
559,dayto01TOT,Todd Day,1996,26,TOT
560,dayto01MIL,Todd Day,1996,26,MIL
561,dayto01BOS,Todd Day,1996,26,BOS
562,declean01GSW,Andrew DeClercq,1996,22,GSW
563,deherte01LAC,Terry Dehere,1996,24,LAC
564,delnevi01SAS,Vinny Del Negro,1996,29,SAS
565,delebi01LAC,Bison Dele,1996,26,LAC
566,dempsde01SAS,Dell Demps,1996,25,SAS
567,divacvl01LAL,Vlade Divac*,1996,27,LAL
568,douglsh01TOT,Sherman Douglas,1996,29,TOT
569,douglsh01BOS,Sherman Douglas,1996,29,BOS
570,douglsh01MIL,Sherman Douglas,1996,29,MIL
571,drexlcl01HOU,Clyde Drexler*,1996,33,HOU
572,duckwke01MIL,Kevin Duckworth,1996,31,MIL
573,dudlech02POR,Chris Dudley,1996,30,POR
574,dumarjo01DET,Joe Dumars*,1996,32,DET
575,dumasri02PHI,Richard Dumas,1996,26,PHI
576,dumasto01DAL,Tony Dumas,1996,23,DAL
577,eacklle01WSB,Ledell Eackles,1996,29,WSB
578,earlac01TOR,Acie Earl,1996,25,TOR
579,edneyty01SAC,Tyus Edney,1996,22,SAC
580,edwarbl01VAN,Blue Edwards,1996,30,VAN
581,edwardo01VAN,Doug Edwards,1996,25,VAN
582,edwarja01CHI,James Edwards,1996,40,CHI
583,edwarke01NJN,Kevin Edwards,1996,30,NJN
584,ehlocr01ATL,Craig Ehlo,1996,34,ATL
585,eisleho01UTA,Howard Eisley,1996,23,UTA
586,eliema01HOU,Mario Elie,1996,32,HOU
587,elliose01SAS,Sean Elliott,1996,27,SAS
588,ellisda01DEN,Dale Ellis,1996,35,DEN
589,ellisla01DEN,LaPhonso Ellis,1996,25,DEN
590,ellisle02MIA,LeRon Ellis,1996,26,MIA
591,ellispe01BOS,Pervis Ellison,1996,28,BOS
592,esposvi01TOR,Vincenzo Esposito,1996,26,TOR
593,ewingpa01NYK,Patrick Ewing*,1996,33,NYK
594,ferredu01IND,Duane Ferrell,1996,30,IND
595,ferryda01CLE,Danny Ferry,1996,29,CLE
596,finlemi01PHO,Michael Finley,1996,22,PHO
597,fishma01TOT,Matt Fish,1996,26,TOT
598,fishma01NYK,Matt Fish,1996,26,NYK
599,fishma01DEN,Matt Fish,1996,26,DEN
600,flemive01NJN,Vern Fleming,1996,33,NJN
601,fordsh01SEA,Sherell Ford,1996,23,SEA
602,fostegr01UTA,Greg Foster,1996,27,UTA
603,foxri01BOS,Rick Fox,1996,26,BOS
604,gamblke01TOT,Kevin Gamble,1996,30,TOT
605,gamblke01MIA,Kevin Gamble,1996,30,MIA
606,gamblke01SAC,Kevin Gamble,1996,30,SAC
607,garneke01MIN,Kevin Garnett*,1996,19,MIN
608,gatlich01TOT,Chris Gatling,1996,28,TOT
609,gatlich01GSW,Chris Gatling,1996,28,GSW
610,gatlich01MIA,Chris Gatling,1996,28,MIA
611,gattike01VAN,Kenny Gattison,1996,31,VAN
612,geigema01CHH,Matt Geiger,1996,26,CHH
613,gillke01TOT,Kendall Gill,1996,27,TOT
614,gillke01CHH,Kendall Gill,1996,27,CHH
615,gillke01NJN,Kendall Gill,1996,27,NJN
616,gilliar01NJN,Armen Gilliam,1996,31,NJN
617,glassge01TOT,Gerald Glass,1996,28,TOT
618,glassge01NJN,Gerald Glass,1996,28,NJN
619,glassge01CHH,Gerald Glass,1996,28,CHH
620,goldwan01CHH,Anthony Goldwire,1996,24,CHH
621,grahagr01TOT,Greg Graham,1996,25,TOT
622,grahagr01PHI,Greg Graham,1996,25,PHI
623,grahagr01NJN,Greg Graham,1996,25,NJN
624,grandro01TOT,Ron Grandison,1996,31,TOT
625,grandro01MIA,Ron Grandison,1996,31,MIA
626,grandro01ATL,Ron Grandison,1996,31,ATL
627,grandro01NYK,Ron Grandison,1996,31,NYK
628,grantbr01SAC,Brian Grant,1996,23,SAC
629,grantga01NYK,Gary Grant,1996,30,NYK
630,grantgr01TOT,Greg Grant,1996,29,TOT
631,grantgr01PHI,Greg Grant,1996,29,PHI
632,grantgr01WSB,Greg Grant,1996,29,WSB
633,grantgr01DEN,Greg Grant,1996,29,DEN
634,grantha01POR,Harvey Grant,1996,30,POR
635,grantho01ORL,Horace Grant,1996,30,ORL
636,greenac01PHO,A.C. Green,1996,32,PHO
637,guglito01MIN,Tom Gugliotta,1996,26,MIN
638,haleyja01CHI,Jack Haley,1996,32,CHI
639,hamilth01BOS,Thomas Hamilton,1996,20,BOS
640,hammige01TOT,Geert Hammink,1996,26,TOT
641,hammige01ORL,Geert Hammink,1996,26,ORL
642,hammige01GSW,Geert Hammink,1996,26,GSW
643,hammoto01DEN,Tom Hammonds,1996,28,DEN
644,hancoda01CHH,Darrin Hancock,1996,24,CHH
645,hardaan01ORL,Anfernee Hardaway,1996,24,ORL
646,hardati01TOT,Tim Hardaway,1996,29,TOT
647,hardati01GSW,Tim Hardaway,1996,29,GSW
648,hardati01MIA,Tim Hardaway,1996,29,MIA
649,harpede01NYK,Derek Harper,1996,34,NYK
650,harpero01CHI,Ron Harper,1996,32,CHI
651,harrilu01DAL,Lucious Harris,1996,25,DAL
652,harvean01TOT,Antonio Harvey,1996,25,TOT
653,harvean01VAN,Antonio Harvey,1996,25,VAN
654,harvean01LAC,Antonio Harvey,1996,25,LAC
655,hawkihe01SEA,Hersey Hawkins,1996,29,SEA
656,heggsal01HOU,Alvin Heggs,1996,28,HOU
657,hendeal01ATL,Alan Henderson,1996,23,ATL
658,herreca01SAS,Carl Herrera,1996,29,SAS
659,higgise01PHI,Sean Higgins,1996,27,PHI
660,hillgr01DET,Grant Hill*,1996,23,DET
661,hillty01CLE,Tyrone Hill,1996,27,CLE
662,hodgedo01TOT,Donald Hodge,1996,26,TOT
663,hodgedo01DAL,Donald Hodge,1996,26,DAL
664,hodgedo01CHH,Donald Hodge,1996,26,CHH
665,hoibefr01IND,Fred Hoiberg,1996,23,IND
666,hornaje01UTA,Jeff Hornacek,1996,32,UTA
667,horryro01HOU,Robert Horry,1996,25,HOU
668,houstal01DET,Allan Houston,1996,24,DET
669,houstby01SAC,Byron Houston,1996,26,SAC
670,howarju01WSB,Juwan Howard,1996,22,WSB
671,hunteli01DET,Lindsey Hunter,1996,25,DET
672,hurlebo01SAC,Bobby Hurley,1996,24,SAC
673,jacksja01HOU,Jaren Jackson,1996,28,HOU
674,jacksji01DAL,Jim Jackson,1996,25,DAL
675,jacksma01IND,Mark Jackson,1996,30,IND
676,jameshe01HOU,Henry James,1996,30,HOU
677,johnsav01SAS,Avery Johnson,1996,30,SAS
678,johnsda02CLE,Darryl Johnson,1996,30,CLE
679,johnsed03IND,Eddie Johnson,1996,36,IND
680,johnser02SEA,Ervin Johnson,1996,28,SEA
681,johnske02PHO,Kevin Johnson,1996,29,PHO
682,johnsla02CHH,Larry Johnson,1996,26,CHH
683,johnsma02LAL,Magic Johnson*,1996,36,LAL
684,jonesch01HOU,Charles Jones,1996,38,HOU
685,jonesed02LAL,Eddie Jones,1996,24,LAL
686,jonespo01DAL,Popeye Jones,1996,25,DAL
687,jordami01CHI,Michael Jordan*,1996,32,CHI
688,jordare01ATL,Reggie Jordan,1996,28,ATL
689,keefead01UTA,Adam Keefe,1996,25,UTA
690,kempsh01SEA,Shawn Kemp,1996,26,SEA
691,kemptti01ATL,Tim Kempton,1996,32,ATL
692,kerrst01CHI,Steve Kerr,1996,30,CHI
693,kerseje01GSW,Jerome Kersey,1996,33,GSW
694,keysra01MIL,Randolph Keys,1996,29,MIL
695,kiddja01DAL,Jason Kidd*,1996,22,DAL
696,kingch01VAN,Chris King,1996,26,VAN
697,kingfr01LAL,Frankie King,1996,23,LAL
698,kingji02TOR,Jimmy King,1996,22,TOR
699,kingst01MIA,Stacey King,1996,29,MIA
700,kleinjo01PHO,Joe Kleine,1996,34,PHO
701,koncajo01ORL,Jon Koncak,1996,32,ORL
702,kukocto01CHI,Toni Kukoč,1996,27,CHI
703,laettch01TOT,Christian Laettner,1996,26,TOT
704,laettch01MIN,Christian Laettner,1996,26,MIN
705,laettch01ATL,Christian Laettner,1996,26,ATL
706,langan01TOT,Andrew Lang,1996,29,TOT
707,langan01ATL,Andrew Lang,1996,29,ATL
708,langan01MIN,Andrew Lang,1996,29,MIN
709,langan02CLE,Antonio Lang,1996,23,CLE
710,leckner01DET,Eric Leckner,1996,29,DET
711,legleti01WSB,Tim Legler,1996,29,WSB
712,lenarvo01MIA,Voshon Lenard,1996,22,MIA
713,lewisce01WSB,Cedric Lewis,1996,26,WSB
714,lewisma01TOR,Martin Lewis,1996,20,TOR
715,listeal01TOT,Alton Lister,1996,37,TOT
716,listeal01MIL,Alton Lister,1996,37,MIL
717,listeal01BOS,Alton Lister,1996,37,BOS
718,lohaubr01TOT,Brad Lohaus,1996,31,TOT
719,lohaubr01SAS,Brad Lohaus,1996,31,SAS
720,lohaubr01NYK,Brad Lohaus,1996,31,NYK
721,longgr01ATL,Grant Long,1996,29,ATL
722,longllu01CHI,Luc Longley,1996,27,CHI
723,lynchge01LAL,George Lynch,1996,25,LAL
724,macksa01HOU,Sam Mack,1996,25,HOU
725,macledo01DEN,Don MacLean,1996,26,DEN
726,maconma01DET,Mark Macon,1996,26,DET
727,mahorri01NJN,Rick Mahorn,1996,37,NJN
728,majerda01CLE,Dan Majerle,1996,30,CLE
729,malonje01TOT,Jeff Malone,1996,34,TOT
730,malonje01PHI,Jeff Malone,1996,34,PHI
731,malonje01MIA,Jeff Malone,1996,34,MIA
732,malonka01UTA,Karl Malone*,1996,32,UTA
733,mannida01PHO,Danny Manning,1996,29,PHO
734,manniri01VAN,Rich Manning,1996,25,VAN
735,marcisa01SAC,Šarūnas Marčiulionis*,1996,31,SAC
736,marshdo02CLE,Donny Marshall,1996,23,CLE
737,marshdo01GSW,Donyell Marshall,1996,22,GSW
738,marticu01VAN,Cuonzo Martin,1996,24,VAN
739,martida01TOT,Darrick Martin,1996,24,TOT
740,martida01VAN,Darrick Martin,1996,24,VAN
741,martida01MIN,Darrick Martin,1996,24,MIN
742,mashbja01DAL,Jamal Mashburn,1996,23,DAL
743,masonan01NYK,Anthony Mason,1996,29,NYK
744,masseto01TOT,Tony Massenburg,1996,28,TOT
745,masseto01TOR,Tony Massenburg,1996,28,TOR
746,masseto01PHI,Tony Massenburg,1996,28,PHI
747,maxweve01PHI,Vernon Maxwell,1996,30,PHI
748,maybele01MIL,Lee Mayberry,1996,25,MIL
749,mccanbo01WSB,Bob McCann,1996,31,WSB
750,mccloge01DAL,George McCloud,1996,28,DAL
751,mcdancl01SAC,Clint McDaniel,1996,23,SAC
752,mcdyean01DEN,Antonio McDyess,1996,21,DEN
753,mcilvji01WSB,Jim McIlvaine,1996,23,WSB
754,mckeyde01IND,Derrick McKey,1996,29,IND
755,mckieaa01POR,Aaron McKie,1996,23,POR
756,mcmilna01SEA,Nate McMillan,1996,31,SEA
757,meyerlo01DAL,Loren Meyer,1996,23,DAL
758,millean01LAL,Anthony Miller,1996,24,LAL
759,milleol01TOR,Oliver Miller,1996,25,TOR
760,millere01IND,Reggie Miller*,1996,30,IND
761,millsch01CLE,Chris Mills,1996,26,CLE
762,millste01DET,Terry Mills,1996,28,DET
763,minerha01CLE,Harold Miner,1996,24,CLE
764,minorgr01BOS,Greg Minor,1996,24,BOS
765,mitchsa01MIN,Sam Mitchell,1996,32,MIN
766,mobleer01TOT,Eric Mobley,1996,25,TOT
767,mobleer01MIL,Eric Mobley,1996,25,MIL
768,mobleer01VAN,Eric Mobley,1996,25,VAN
769,montrer01BOS,Eric Montross,1996,24,BOS
770,mooretr01HOU,Tracy Moore,1996,30,HOU
771,morrich01UTA,Chris Morris,1996,30,UTA
772,motenla01VAN,Lawrence Moten,1996,23,VAN
773,mournal01MIA,Alonzo Mourning*,1996,25,MIA
774,mullich01GSW,Chris Mullin*,1996,32,GSW
775,mundtto01TOT,Todd Mundt,1996,25,TOT
776,mundtto01ATL,Todd Mundt,1996,25,ATL
777,mundtto01BOS,Todd Mundt,1996,25,BOS
778,murdoer01TOT,Eric Murdock,1996,27,TOT
779,murdoer01MIL,Eric Murdock,1996,27,MIL
780,murdoer01VAN,Eric Murdock,1996,27,VAN
781,muresgh01WSB,Gheorghe Mureșan,1996,24,WSB
782,murrala01LAC,Lamond Murray,1996,22,LAC
783,murratr01TOR,Tracy Murray,1996,24,TOR
784,mutomdi01DEN,Dikembe Mutombo*,1996,29,DEN
785,myerspe01TOT,Pete Myers,1996,32,TOT
786,myerspe01MIA,Pete Myers,1996,32,MIA
787,myerspe01CHH,Pete Myers,1996,32,CHH
788,nathaho01ATL,Howard Nathan,1996,24,ATL
789,newmajo01MIL,Johnny Newman,1996,32,MIL
790,normake01ATL,Ken Norman,1996,31,ATL
791,obanned01NJN,Ed O'Bannon,1996,23,NJN
792,onealsh01ORL,Shaquille O'Neal*,1996,23,ORL
793,osullda01TOR,Dan O'Sullivan,1996,27,TOR
794,oaklech01NYK,Charles Oakley,1996,32,NYK
795,olajuha01HOU,Hakeem Olajuwon*,1996,33,HOU
796,ostergr01UTA,Greg Ostertag,1996,22,UTA
797,outlabo01LAC,Bo Outlaw,1996,24,LAC
798,overtdo01DEN,Doug Overton,1996,26,DEN
799,owensbi01TOT,Billy Owens,1996,26,TOT
800,owensbi01MIA,Billy Owens,1996,26,MIA
801,owensbi01SAC,Billy Owens,1996,26,SAC
802,packro01WSB,Robert Pack,1996,26,WSB
803,parisro01CHH,Robert Parish*,1996,42,CHH
804,parksch02DAL,Cherokee Parks,1996,23,DAL
805,paytoga01SEA,Gary Payton*,1996,27,SEA
806,peelean01LAL,Anthony Peeler,1996,26,LAL
807,peplomi01TOT,Mike Peplowski,1996,25,TOT
808,peplomi01WSB,Mike Peplowski,1996,25,WSB
809,peplomi01MIL,Mike Peplowski,1996,25,MIL
810,perduwi01SAS,Will Perdue,1996,30,SAS
811,perkisa01SEA,Sam Perkins,1996,34,SEA
812,perryel01PHO,Elliot Perry,1996,26,PHO
813,perryti01TOT,Tim Perry,1996,30,TOT
814,perryti01PHI,Tim Perry,1996,30,PHI
815,perryti01NJN,Tim Perry,1996,30,NJN
816,persoch01SAS,Chuck Person,1996,31,SAS
817,persowe01PHO,Wesley Person,1996,24,PHO
818,phillbo01CLE,Bobby Phills,1996,26,CLE
819,piatker01LAC,Eric Piatkowski,1996,25,LAC
820,piercri01IND,Ricky Pierce,1996,36,IND
821,pincked01TOT,Ed Pinckney,1996,32,TOT
822,pincked01TOR,Ed Pinckney,1996,32,TOR
823,pincked01PHI,Ed Pinckney,1996,32,PHI
824,pippesc01CHI,Scottie Pippen*,1996,30,CHI
825,polynol01SAC,Olden Polynice,1996,31,SAC
826,portete01MIN,Terry Porter,1996,32,MIN
827,pricebr01WSB,Brent Price,1996,27,WSB
828,pricema01WSB,Mark Price,1996,31,WSB
829,pritcke01WSB,Kevin Pritchard,1996,28,WSB
830,radjadi01BOS,Dino Radja*,1996,28,BOS
831,ratlith01DET,Theo Ratliff,1996,22,DET
832,recasel01HOU,Eldridge Recasner,1996,28,HOU
833,reevebr01VAN,Bryant Reeves,1996,22,VAN
834,reevekh01TOT,Khalid Reeves,1996,23,TOT
835,reevekh01CHH,Khalid Reeves,1996,23,CHH
836,reevekh01NJN,Khalid Reeves,1996,23,NJN
837,reiddo01DET,Don Reid,1996,22,DET
838,reidjr01TOT,J.R. Reid,1996,27,TOT
839,reidjr01SAS,J.R. Reid,1996,27,SAS
840,reidjr01NYK,J.R. Reid,1996,27,NYK
841,renchte01TOT,Terrence Rencher,1996,22,TOT
842,renchte01MIA,Terrence Rencher,1996,22,MIA
843,renchte01PHO,Terrence Rencher,1996,22,PHO
844,respesh01MIL,Shawn Respert,1996,23,MIL
845,reynoje01MIL,Jerry Reynolds,1996,33,MIL
846,ricegl01CHH,Glen Rice,1996,28,CHH
847,richapo01LAC,Pooh Richardson,1996,29,LAC
848,richmmi01SAC,Mitch Richmond*,1996,30,SAC
849,rideris01MIN,Isaiah Rider,1996,24,MIN
850,rileyer01MIN,Eric Riley,1996,25,MIN
851,riverdo01SAS,Doc Rivers,1996,34,SAS
852,roberfr01LAL,Fred Roberts,1996,35,LAL
853,roberst01LAC,Stanley Roberts,1996,25,LAC
854,roberal01TOR,Alvin Robertson,1996,33,TOR
855,robincl02POR,Clifford Robinson,1996,29,POR
856,robinda01SAS,David Robinson*,1996,30,SAS
857,robingl01MIL,Glenn Robinson,1996,23,MIL
858,robinja02POR,James Robinson,1996,25,POR
859,robinru01POR,Rumeal Robinson,1996,29,POR
860,rodmade01CHI,Dennis Rodman*,1996,34,CHI
861,roelo01DET,Lou Roe,1996,23,DET
862,rogerca01TOR,Carlos Rogers,1996,24,TOR
863,rogerro01LAC,Rodney Rogers,1996,24,LAC
864,rooksse01TOT,Sean Rooks,1996,26,TOT
865,rooksse01MIN,Sean Rooks,1996,26,MIN
866,rooksse01ATL,Sean Rooks,1996,26,ATL
867,roseja01DEN,Jalen Rose,1996,23,DEN
868,royaldo01ORL,Donald Royal,1996,29,ORL
869,roziecl01GSW,Clifford Rozier,1996,23,GSW
870,ruffitr01PHI,Trevor Ruffin,1996,25,PHI
871,ruscost01PHO,Stefano Rusconi,1996,27,PHO
872,russebr01UTA,Bryon Russell,1996,25,UTA
873,sabonar01POR,Arvydas Sabonis*,1996,31,POR
874,sallejo01TOT,John Salley,1996,31,TOT
875,sallejo01TOR,John Salley,1996,31,TOR
876,sallejo01CHI,John Salley,1996,31,CHI
877,schayda01MIA,Danny Schayes,1996,36,MIA
878,schefst01SEA,Steve Scheffler,1996,28,SEA
879,schindw01IND,Dwayne Schintzius,1996,27,IND
880,schrede01SEA,Detlef Schrempf,1996,33,SEA
881,scottby01VAN,Byron Scott,1996,34,VAN
882,scottde01ORL,Dennis Scott,1996,27,ORL
883,sealyma01LAC,Malik Sealy,1996,25,LAC
884,seikaro01GSW,Rony Seikaly,1996,30,GSW
885,shawbr01ORL,Brian Shaw,1996,29,ORL
886,simmoli01SAC,Lionel Simmons,1996,27,SAC
887,simpkdi01CHI,Dickey Simpkins,1996,23,CHI
888,skilesc01PHI,Scott Skiles,1996,31,PHI
889,slatere01TOT,Reggie Slater,1996,25,TOT
890,slatere01POR,Reggie Slater,1996,25,POR
891,slatere01DEN,Reggie Slater,1996,25,DEN
892,slatere01DAL,Reggie Slater,1996,25,DAL
893,smithch02MIN,Charles Smith,1996,28,MIN
894,smithch01TOT,Charles Smith,1996,30,TOT
895,smithch01NYK,Charles Smith,1996,30,NYK
896,smithch01SAS,Charles Smith,1996,30,SAS
897,smithdo03BOS,Doug Smith,1996,26,BOS
898,smithjo02GSW,Joe Smith,1996,20,GSW
899,smithke01HOU,Kenny Smith,1996,30,HOU
900,smithmi02SAC,Michael Smith,1996,23,SAC
901,smithst01ATL,Steve Smith,1996,26,ATL
902,smithto02TOT,Tony Smith,1996,27,TOT
903,smithto02PHO,Tony Smith,1996,27,PHO
904,smithto02MIA,Tony Smith,1996,27,MIA
905,smitsri01IND,Rik Smits,1996,29,IND
906,snower01SEA,Eric Snow,1996,22,SEA
907,spencel01TOT,Elmore Spencer,1996,26,TOT
908,spencel01DEN,Elmore Spencer,1996,26,DEN
909,spencel01POR,Elmore Spencer,1996,26,POR
910,spencfe01UTA,Felton Spencer,1996,28,UTA
911,sprewla01GSW,Latrell Sprewell,1996,25,GSW
912,stackje01PHI,Jerry Stackhouse,1996,21,PHI
913,starkjo01NYK,John Starks,1996,30,NYK
914,stithbr01DEN,Bryant Stith,1996,25,DEN
915,stockjo01UTA,John Stockton*,1996,33,UTA
916,stoudda01TOR,Damon Stoudamire,1996,22,TOR
917,stricro02POR,Rod Strickland,1996,29,POR
918,stronde01LAL,Derek Strong,1996,27,LAL
919,surabo01CLE,Bob Sura,1996,22,CLE
920,suttogr01TOT,Greg Sutton,1996,28,TOT
921,suttogr01CHH,Greg Sutton,1996,28,CHH
922,suttogr01PHI,Greg Sutton,1996,28,PHI
923,sykesla01BOS,Larry Sykes,1996,22,BOS
924,tabakza01TOR,Žan Tabak,1996,25,TOR
925,thomaku01MIA,Kurt Thomas,1996,23,MIA
926,thompbr01ORL,Brooks Thompson,1996,25,ORL
927,thompla01PHI,LaSalle Thompson,1996,34,PHI
928,thornbo01WSB,Bob Thornton,1996,33,WSB
929,thorpot01DET,Otis Thorpe,1996,33,DET
930,threase01LAL,Sedale Threatt,1996,34,LAL
931,tisdawa01PHO,Wayman Tisdale,1996,31,PHO
932,toolsan01UTA,Andy Toolson,1996,30,UTA
933,towerke01LAC,Keith Tower,1996,25,LAC
934,trentga01POR,Gary Trent,1996,21,POR
935,turneje01ORL,Jeff Turner,1996,33,ORL
936,vanexni01LAL,Nick Van Exel,1996,24,LAL
937,vandelo01LAC,Logan Vander Velden,1996,24,LAC
938,vaughda02ORL,David Vaughn,1996,22,ORL
939,vaughlo01LAC,Loy Vaught,1996,27,LAC
940,wallara01WSB,Rasheed Wallace,1996,21,WSB
941,waltere01TOT,Rex Walters,1996,25,TOT
942,waltere01NJN,Rex Walters,1996,25,NJN
943,waltere01PHI,Rex Walters,1996,25,PHI
944,wardch01NYK,Charlie Ward,1996,25,NYK
945,watsoja01UTA,Jamie Watson,1996,23,UTA
946,weathcl01PHI,Clarence Weatherspoon,1996,25,PHI
947,webbsp01TOT,Spud Webb,1996,32,TOT
948,webbsp01ATL,Spud Webb,1996,32,ATL
949,webbsp01MIN,Spud Webb,1996,32,MIN
950,webbech01WSB,Chris Webber,1996,22,WSB
951,webstje01WSB,Jeff Webster,1996,24,WSB
952,wennibi01CHI,Bill Wennington,1996,32,CHI
953,werdaro01NJN,Robert Werdann,1996,25,NJN
954,wesleda01BOS,David Wesley,1996,25,BOS
955,westdo01MIN,Doug West,1996,28,MIN
956,westma01DET,Mark West,1996,35,DET
957,whitfdw01TOR,Dwayne Whitfield,1996,23,TOR
958,whitnch01WSB,Chris Whitney,1996,24,WSB
959,wilkige01VAN,Gerald Wilkins,1996,32,VAN
960,willibu01POR,Buck Williams,1996,35,POR
961,willier01BOS,Eric Williams,1996,23,BOS
962,willihe01TOT,Herb Williams,1996,37,TOT
963,willihe01TOR,Herb Williams,1996,37,TOR
964,willihe01NYK,Herb Williams,1996,37,NYK
965,williho01PHO,Hot Rod Williams,1996,33,PHO
966,willija01NJN,Jayson Williams,1996,27,NJN
967,willilo01DAL,Lorenzo Williams,1996,26,DAL
968,willimi02MIN,Micheal Williams,1996,29,MIN
969,willimo01TOT,Monty Williams,1996,24,TOT
970,willimo01NYK,Monty Williams,1996,24,NYK
971,willimo01SAS,Monty Williams,1996,24,SAS
972,willire01DEN,Reggie Williams,1996,31,DEN
973,willisc01PHI,Scott Williams,1996,27,PHI
974,williwa02TOT,Walt Williams,1996,25,TOT
975,williwa02SAC,Walt Williams,1996,25,SAC
976,williwa02MIA,Walt Williams,1996,25,MIA
977,willico02SAC,Corliss Williamson,1996,22,SAC
978,willike02TOT,Kevin Willis,1996,33,TOT
979,willike02MIA,Kevin Willis,1996,33,MIA
980,willike02GSW,Kevin Willis,1996,33,GSW
981,wilsotr01PHI,Trevor Wilson,1996,27,PHI
982,wingada01SEA,David Wingate,1996,32,SEA
983,wingfdo01POR,Dontonio Wingfield,1996,21,POR
984,wolfjo01TOT,Joe Wolf,1996,31,TOT
985,wolfjo01CHH,Joe Wolf,1996,31,CHH
986,wolfjo01ORL,Joe Wolf,1996,31,ORL
987,woodda01TOT,David Wood,1996,31,TOT
988,woodda01GSW,David Wood,1996,31,GSW
989,woodda01PHO,David Wood,1996,31,PHO
990,woodda01DAL,David Wood,1996,31,DAL
991,woodsra01DEN,Randy Woods,1996,25,DEN
992,workmha01IND,Haywoode Workman,1996,30,IND
993,wrighsh01TOT,Sharone Wright,1996,23,TOT
994,wrighsh01PHI,Sharone Wright,1996,23,PHI
995,wrighsh01TOR,Sharone Wright,1996,23,TOR
996,zidekge01CHH,George Zídek,1996,22,CHH
997,abdulma02SAC,Mahmoud Abdul-Rauf,1997,27,SAC
998,abdursh01VAN,Shareef Abdur-Rahim,1997,20,VAN
999,addisra01CHH,Rafael Addison,1997,32,CHH
1000,alexaco01SAS,Cory Alexander,1997,23,SAS
1001,allenje01TOT,Jerome Allen,1997,24,TOT
1002,allenje01IND,Jerome Allen,1997,24,IND
1003,allenje01DEN,Jerome Allen,1997,24,DEN
1004,allenra02MIL,Ray Allen*,1997,21,MIL
1005,alstode01ATL,Derrick Alston,1997,24,ATL
1006,amayaas01WSB,Ashraf Amaya,1997,25,WSB
1007,andergr01SAS,Greg Anderson,1997,32,SAS
1008,anderke01POR,Kenny Anderson,1997,26,POR
1009,anderni01ORL,Nick Anderson,1997,29,ORL
1010,andersh01UTA,Shandon Anderson,1997,23,UTA
1011,anderwi01MIA,Willie Anderson,1997,30,MIA
