,Player Name,Birth Year,Seasons in NBA,First Season Played,Last Season Played
2757,Walt Williams,,11,1993,2003
2758,Walter Bond,,3,1993,1995
2759,Aaron Williams,,14,1994,2008
2760,Acie Earl,,4,1994,1997
2761,Adonis Jordan,,2,1994,1999
2762,Allan Houston,,12,1994,2005
2763,Alphonso Ford,,2,1994,1995
2764,Andrés Guibert,,2,1994,1995
2765,Andrew Gaze,,2,1994,1999
2766,Anfernee Hardaway,,14,1994,2008
2767,Antonio Davis,,13,1994,2006
2768,Antonio Harvey,,8,1994,2003
2769,Bill Edwards,,1,1994,1994
2770,Bo Outlaw,,15,1994,2008
2771,Bob Martin,,2,1994,1995
2772,Bobby Hurley,,5,1994,1998
2773,Brian Davis,,1,1994,1994
2774,Bryon Russell,,13,1994,2006
2775,Calbert Cheaney,,13,1994,2006
2776,Chad Gallagher,,1,1994,1994
2777,Chris Jent,,2,1994,1997
2778,Chris King,,3,1994,1999
2779,Chris Mills,,10,1994,2003
2780,Chris Webber,,15,1994,2008
2781,Chris Whitney,,11,1994,2004
2782,Corie Blount,,11,1994,2004
2783,Darnell Mee,,2,1994,1995
2784,Darren Morningstar,,1,1994,1994
2785,David Wesley,,14,1994,2007
2786,Dell Demps,,3,1994,1997
2787,Dino Radja,,4,1994,1997
2788,Doug Edwards,,3,1994,1996
2789,Eric Riley,,5,1994,1999
2790,Ervin Johnson,,13,1994,2006
2791,Evers Burns,,1,1994,1994
2792,Gary Alexander,,1,1994,1994
2793,Geert Hammink,,3,1994,1996
2794,George Lynch,,12,1994,2005
2795,Gerald Madkins,,3,1994,1998
2796,Gheorghe Mureșan,,6,1994,2000
2797,Greg Graham,,5,1994,1998
2798,Harold Ellis,,3,1994,1998
2799,Isaiah Rider,,9,1994,2002
2800,Jamal Mashburn,,11,1994,2004
2801,James Robinson,,7,1994,2001
2802,Josh Grant,,1,1994,1994
2803,Keith Tower,,4,1994,1997
2804,Kevin Thompson,,1,1994,1994
2805,Lindsey Hunter,,17,1994,2010
2806,Lucious Harris,,12,1994,2005
2807,Luther Wright,,1,1994,1994
2808,Malcolm Mackey,,1,1994,1994
2809,Matt Wenstrom,,1,1994,1994
2810,Michael Curry,,11,1994,2005
2811,Mike Peplowski,,3,1994,1996
2812,Mitchell Butler,,8,1994,2004
2813,Nick Van Exel,,13,1994,2006
2814,P.J. Brown,,15,1994,2008
2815,Popeye Jones,,11,1994,2004
2816,Reggie Jordan,,6,1994,2000
2817,Rex Walters,,7,1994,2000
2818,Richard Petruška,,1,1994,1994
2819,Ricky Grace,,1,1994,1994
2820,Rodney Rogers,,12,1994,2005
2821,Sam Cassell,,15,1994,2008
2822,Scott Burrell,,8,1994,2001
2823,Scott Haskin,,1,1994,1994
2824,Shawn Bradley,,12,1994,2005
2825,Skeeter Henry,,1,1994,1994
2826,Stanley Jackson,,1,1994,1994
2827,Terry Dehere,,6,1994,1999
2828,Toni Kukoč,,13,1994,2006
2829,Vin Baker,,13,1994,2006
2830,Warren Kidd,,1,1994,1994
2831,Aaron McKie,,13,1995,2007
2832,Aaron Swinson,,1,1995,1995
2833,Anthony Miller,,8,1995,2005
2834,Anthony Tucker,,1,1995,1995
2835,Antonio Lang,,6,1995,2000
2836,Askia Jones,,1,1995,1995
2837,B.J. Tyler,,1,1995,1995
2838,Bill Curley,,5,1995,2001
2839,Brian Grant,,12,1995,2006
2840,Brooks Thompson,,4,1995,1998
2841,Carlos Rogers,,8,1995,2002
2842,Charlie Ward,,11,1995,2005
2843,Chris Childs,,9,1995,2003
2844,Clifford Rozier,,4,1995,1998
2845,Darrell Armstrong,,14,1995,2008
2846,Darrick Martin,,13,1995,2008
2847,Darrin Hancock,,3,1995,1997
2848,Derrick Alston,,3,1995,1997
2849,Derrick Phelps,,1,1995,1995
2850,Dickey Simpkins,,7,1995,2002
2851,Dontonio Wingfield,,4,1995,1998
2852,Donyell Marshall,,15,1995,2009
2853,Dwayne Morton,,1,1995,1995
2854,Eddie Jones,,14,1995,2008
2855,Eldridge Recasner,,8,1995,2002
2856,Elmer Bennett,,3,1995,1997
2857,Eric Mobley,,3,1995,1997
2858,Eric Montross,,8,1995,2002
2859,Eric Piatkowski,,14,1995,2008
2860,Fred Vinson,,2,1995,2000
2861,Glenn Robinson,,11,1995,2005
2862,Grant Hill,,18,1995,2013
2863,Greg Minor,,5,1995,1999
2864,Howard Eisley,,12,1995,2006
2865,Ivano Newbill,,3,1995,1998
2866,Jalen Rose,,13,1995,2007
2867,James Blackwell,,1,1995,1995
2868,Jamie Watson,,4,1995,1999
2869,Jason Kidd,,19,1995,2013
2870,Jerome Harmon,,1,1995,1995
2871,Jim McIlvaine,,7,1995,2001
2872,Julius Nwosu,,1,1995,1995
2873,Juwan Howard,,19,1995,2013
2874,Khalid Reeves,,6,1995,2000
2875,Lamond Murray,,11,1995,2006
2876,Mark Strickland,,8,1995,2003
2877,Matt Fish,,3,1995,1997
2878,Michael Smith,1972.0,7,1995,2001
2879,Monty Williams,,9,1995,2003
2880,Reggie Slater,,8,1995,2003
2881,Ryan Lorthridge,,1,1995,1995
2882,Sergei Bazarevich,,1,1995,1995
2883,Sharone Wright,,4,1995,1998
2884,Tim Breaux,,3,1995,1998
2885,Tom Hovasse,,1,1995,1995
2886,Tony Dumas,,4,1995,1998
2887,Trevor Ruffin,,2,1995,1996
2888,Wesley Person,,11,1995,2005
2889,Yinka Dare,,4,1995,1998
2890,Žan Tabak,,6,1995,2001
2891,Alan Henderson,,12,1996,2007
2892,Alvin Heggs,,1,1996,1996
2893,Andrew DeClercq,,10,1996,2005
2894,Anthony Goldwire,,8,1996,2006
2895,Antonio McDyess,,15,1996,2011
2896,Arvydas Sabonis,,7,1996,2003
2897,Ashraf Amaya,,2,1996,1997
2898,Bob Sura,,10,1996,2005
2899,Brent Barry,,14,1996,2009
2900,Bryant Reeves,,6,1996,2001
2901,Cedric Lewis,,1,1996,1996
2902,Charles Claxton,,1,1996,1996
2903,Cherokee Parks,,9,1996,2004
2904,Chris Carr,,6,1996,2001
2905,Clint McDaniel,,1,1996,1996
2906,Corey Beck,,3,1996,1999
2907,Corliss Williamson,,12,1996,2007
2908,Cory Alexander,,7,1996,2005
2909,Cuonzo Martin,,2,1996,1997
2910,Damon Stoudamire,,13,1996,2008
2911,Darryl Johnson,,1,1996,1996
2912,David Vaughn,1973.0,4,1996,1999
2913,Don Reid,,8,1996,2003
2914,Donnie Boyce,,2,1996,1997
2915,Donny Marshall,,5,1996,2003
2916,Dwayne Whitfield,,1,1996,1996
2917,Ed O'Bannon,,2,1996,1997
2918,Eric Snow,,13,1996,2008
2919,Eric Williams,,12,1996,2007
2920,Frankie King,,2,1996,1997
2921,Fred Hoiberg,,10,1996,2005
2922,Gary Trent,,9,1996,2004
2923,George Zídek,,3,1996,1998
2924,Greg Ostertag,,11,1996,2006
2925,Howard Nathan,,1,1996,1996
2926,Jason Caffey,,8,1996,2003
2927,Jeff Webster,,1,1996,1996
2928,Jerome Allen,,2,1996,1997
2929,Jerry Stackhouse,,18,1996,2013
2930,Jimmy King,,2,1996,1997
2931,Joe Smith,,16,1996,2011
2932,John Amaechi,,5,1996,2003
2933,John Coker,,3,1996,2001
2934,Junior Burrough,,1,1996,1996
2935,Kevin Garnett,,21,1996,2016
2936,Kurt Thomas,,18,1996,2013
2937,Larry Sykes,,1,1996,1996
2938,Lawrence Moten,,3,1996,1998
2939,Logan Vander Velden,,1,1996,1996
2940,Loren Meyer,,3,1996,1999
2941,Lou Roe,,2,1996,1997
2942,Mario Bennett,,4,1996,2000
2943,Mark Davis,1973.0,5,1996,2000
2944,Marques Bragg,,1,1996,1996
2945,Martin Lewis,,2,1996,1997
2946,Melvin Booker,,2,1996,1997
2947,Michael Finley,,15,1996,2010
2948,Randolph Childress,,2,1996,1997
2949,Rasheed Wallace,,16,1996,2013
2950,Rastko Cvetković,,1,1996,1996
2951,Rich Manning,,2,1996,1997
2952,Robert Churchwell,,1,1996,1996
2953,Sasha Danilović,,2,1996,1997
2954,Shawn Respert,,4,1996,1999
2955,Sherell Ford,,1,1996,1996
2956,Stefano Rusconi,,1,1996,1996
2957,Terrence Rencher,,1,1996,1996
2958,Theo Ratliff,,16,1996,2011
2959,Thomas Hamilton,,2,1996,2000
2960,Todd Mundt,,1,1996,1996
2961,Travis Best,,10,1996,2005
2962,Tyus Edney,,4,1996,2001
2963,Vincenzo Esposito,,1,1996,1996
2964,Voshon Lenard,,11,1996,2006
2965,Aleksandar Djordjevic,,1,1997,1997
2966,Allen Iverson,,14,1997,2010
2967,Amal McCaskill,,4,1997,2004
2968,Antoine Walker,,12,1997,2008
2969,Ben Davis,,4,1997,2000
2970,Ben Wallace,,16,1997,2012
2971,Brent Scott,,1,1997,1997
2972,Brett Szabo,,1,1997,1997
2973,Brian Evans,,3,1997,1999
2974,Bruce Bowen,,13,1997,2009
2975,Chris Robinson,,2,1997,1998
2976,Darvin Ham,,8,1997,2005
2977,Dean Garrett,,6,1997,2002
2978,Derek Fisher,,18,1997,2014
2979,Devin Gray,,2,1997,2000
2980,Dexter Boney,,1,1997,1997
2981,Donald Whiteside,,2,1997,1998
2982,Emanual Davis,,6,1997,2003
2983,Erick Dampier,,16,1997,2012
2984,Erick Strickland,,9,1997,2005
2985,Evric Gray,,1,1997,1997
2986,Gaylon Nickerson,,1,1997,1997
2987,Horacio Llamas,,2,1997,1998
2988,James Scott,,1,1997,1997
2989,Jamie Feick,,5,1997,2001
2990,Jason Sasser,,2,1997,1999
2991,Jeff McInnis,,11,1997,2008
2992,Jermaine O'Neal,,18,1997,2014
2993,Jerome Williams,,9,1997,2005
2994,Jimmy Carruth,,1,1997,1997
2995,Joe Stephens,,3,1997,2000
2996,John Wallace,,7,1997,2004
2997,Kerry Kittles,,8,1997,2005
2998,Kevin Salvadori,,2,1997,1998
2999,Kobe Bryant,,20,1997,2016
3000,Lorenzen Wright,,13,1997,2009
3001,Malik Rose,,13,1997,2009
3002,Marcus Brown,,2,1997,2000
3003,Marcus Camby,,17,1997,2013
3004,Mark Bradtke,,1,1997,1997
3005,Mark Hendrickson,,4,1997,2000
3006,Martin Müürsepp,,2,1997,1998
3007,Matt Maloney,,6,1997,2003
3008,Matt Steigenga,,1,1997,1997
3009,Michael Hawkins,,4,1997,2001
3010,Moochie Norris,,9,1997,2006
3011,Nate Driggers,,1,1997,1997
3012,Othella Harrington,,12,1997,2008
3013,Priest Lauderdale,,2,1997,1998
3014,Randy Livingston,,11,1997,2007
3015,Ray Allen,,18,1997,2014
3016,Ray Owes,,1,1997,1997
3017,Reggie Geary,,2,1997,1998
3018,Roy Rogers,,3,1997,2000
3019,Ruben Nembhard,,1,1997,1997
3020,Samaki Walker,,10,1997,2006
3021,Shandon Anderson,,10,1997,2006
3022,Shane Heal,,2,1997,2004
3023,Shareef Abdur-Rahim,,12,1997,2008
3024,Shawnelle Scott,,4,1997,2002
3025,Stephon Marbury,,13,1997,2009
3026,Steve Hamer,,1,1997,1997
3027,Steve Nash,,18,1997,2014
3028,Stevin Smith,,1,1997,1997
3029,Todd Fuller,,5,1997,2001
3030,Tony Delk,,10,1997,2006
3031,Travis Knight,,7,1997,2003
3032,Vitaly Potapenko,,11,1997,2007
3033,Walter McCarty,,10,1997,2006
3034,Adonal Foyle,,12,1998,2009
3035,Alvin Williams,,9,1998,2007
3036,Anthony Johnson,,13,1998,2010
3037,Anthony Parker,,9,1998,2012
3038,Antonio Daniels,,13,1998,2011
3039,Austin Croshere,,12,1998,2009
3040,Bobby Jackson,,12,1998,2009
3041,Brandon Williams,,3,1998,2003
3042,Brevin Knight,,12,1998,2009
3043,Bubba Wells,,1,1998,1998
3044,Cedric Henderson,1975.0,5,1998,2002
3045,Charles O'Bannon,,2,1998,1999
3046,Charles Smith,1975.0,5,1998,2006
3047,Chauncey Billups,,17,1998,2014
3048,Chris Anstey,,3,1998,2000
3049,Chris Crawford,,7,1998,2004
3050,Chris Garner,,2,1998,2001
3051,Danny Fortson,,10,1998,2007
3052,DeJuan Wheat,,2,1998,1999
3053,Derek Anderson,,11,1998,2008
3054,Derek Grimm,,1,1998,1998
3055,Dontae' Jones,,1,1998,1998
3056,Drew Barry,,3,1998,2000
3057,Ed Gray,,2,1998,1999
3058,Ed Stokes,,1,1998,1998
3059,Eric Washington,,2,1998,1999
3060,Etdrick Bohannon,,4,1998,2001
3061,God Shammgod,,1,1998,1998
3062,Jacque Vaughn,,12,1998,2009
3063,James Collins,,1,1998,1998
3064,James Cotton,,2,1998,1999
3065,Jason Lawson,,1,1998,1998
3066,Jeff Nordgaard,,1,1998,1998
3067,Jerald Honeycutt,,2,1998,1999
3068,John Thomas,,5,1998,2006
3069,Johnny Taylor,,3,1998,2000
3070,Kebu Stewart,,1,1998,1998
3071,Keith Booth,,2,1998,1999
3072,Keith Closs,,3,1998,2000
3073,Keith Van Horn,,9,1998,2006
3074,Kelvin Cato,,10,1998,2007
3075,Kevin Ollie,,13,1998,2010
3076,Kiwane Lemorris Garris,,2,1998,2000
3077,Lawrence Funderburke,,7,1998,2005
3078,Mark Pope,,6,1998,2005
3079,Marko Milič,,2,1998,1999
3080,Maurice Taylor,,9,1998,2007
3081,Michael McDonald,,1,1998,1998
3082,Michael Stewart,,8,1998,2005
3083,Reggie Hanson,,1,1998,1998
3084,Rick Brunson,,9,1998,2006
3085,Rodrick Rhodes,,3,1998,2000
3086,Ron Mercer,,8,1998,2005
3087,Rusty LaRue,,5,1998,2004
3088,Scot Pollard,,11,1998,2008
3089,Shea Seals,,1,1998,1998
3090,Tariq Abdul-Wahad,,6,1998,2003
3091,Tim Duncan,,19,1998,2016
3092,Tim Thomas,,13,1998,2010
3093,Tony Battie,,14,1998,2012
3094,Tony Farmer,,2,1998,2000
3095,Tracy McGrady,,15,1998,2012
3096,Travis Williams,,2,1998,1999
3097,Troy Hudson,,11,1998,2008
3098,William Cunningham,,2,1998,1999
3099,Zydrunas Ilgauskas,,13,1998,2011
3100,Al Harrington,,16,1999,2014
3101,Alvin Sims,,1,1999,1999
3102,Andrae Patterson,,2,1999,2000
3103,Antawn Jamison,,16,1999,2014
3104,Bonzi Wells,,10,1999,2008
3105,Brad Miller,,14,1999,2012
3106,Brian Skinner,,14,1999,2012
3107,Bruno Šundov,,7,1999,2005
3108,Bryce Drew,,6,1999,2004
3109,Casey Shaw,,1,1999,1999
3110,Charles Jones,1975.0,2,1999,2000
3111,Corey Benjamin,,4,1999,2003
3112,Cory Carr,,1,1999,1999
3113,Cuttino Mobley,,11,1999,2009
3114,Damon Jones,,11,1999,2009
3115,Dirk Nowitzki,,21,1999,2019
3116,Earl Boykins,,13,1999,2012
3117,Felipe López,,4,1999,2002
3118,Gerald Brown,,1,1999,1999
3119,Gerard King,,3,1999,2001
3120,J.R. Henderson,,1,1999,1999
3121,Jahidi White,,7,1999,2005
3122,Jason Williams,,12,1999,2011
3123,Jeff Sheppard,,1,1999,1999
3124,Jelani McCoy,,8,1999,2008
3125,Jerome James,,9,1999,2009
3126,Jonathan Kerner,,1,1999,1999
3127,Kelly McCarty,,1,1999,1999
3128,Keon Clark,,6,1999,2004
3129,Korleone Young,,1,1999,1999
3130,Kornél Dávid,,3,1999,2001
3131,Larry Hughes,,13,1999,2012
3132,Makhtar N'Diaye,,1,1999,1999
3133,Mark Baker,,1,1999,1999
3134,Marlon Garnett,,1,1999,1999
3135,Matt Harpring,,11,1999,2009
3136,Michael Dickerson,,5,1999,2003
3137,Michael Doleac,,10,1999,2008
3138,Michael Olowokandi,,9,1999,2007
3139,Mike Bibby,,14,1999,2012
3140,Mikki Moore,,13,1999,2012
3141,Miles Simon,,1,1999,1999
3142,Nazr Mohammed,,18,1999,2016
3143,Pat Garrity,,10,1999,2008
3144,Paul Grant,,2,1999,2004
3145,Paul Pierce,,19,1999,2017
3146,Peja Stojaković,,13,1999,2011
3147,Peter Aluma,,1,1999,1999
3148,Raef LaFrentz,,10,1999,2008
3149,Randell Jackson,,2,1999,2000
3150,Rashard Lewis,,16,1999,2014
3151,Rasho Nesterović,,12,1999,2010
3152,Ricky Davis,,12,1999,2010
3153,Robert Traylor,,7,1999,2005
3154,Roshown McLeod,,3,1999,2001
3155,Ruben Patterson,,10,1999,2008
3156,Ryan Stack,,2,1999,2000
3157,Sam Jacobson,,3,1999,2001
3158,Sean Marks,,11,1999,2011
3159,Shammond Williams,,7,1999,2007
3160,Toby Bailey,,2,1999,2000
3161,Trevor Winter,,1,1999,1999
3162,Tyrone Nesby,,4,1999,2002
3163,Tyronn Lue,,11,1999,2009
3164,Tyson Wheeler,,1,1999,1999
3165,Vince Carter,,22,1999,2020
3166,Vladimir Stepania,,6,1999,2004
3167,A.J. Bramlett,,1,2000,2000
3168,Adrian Griffin,,9,2000,2008
3169,Aleksandar Radojević,,2,2000,2005
3170,Andre Miller,,17,2000,2016
3171,Anthony Carter,,13,2000,2012
3172,Baron Davis,,13,2000,2012
3173,Cal Bowdler,,3,2000,2002
3174,Calvin Booth,,10,2000,2009
3175,Chris Herren,,2,2000,2001
3176,Chucky Atkins,,11,2000,2010
3177,Corey Maggette,,14,2000,2013
3178,Dedric Willoughby,,1,2000,2000
3179,DeMarco Johnson,,1,2000,2000
3180,Derek Hood,,1,2000,2000
3181,Derrick Dial,,4,2000,2004
3182,Devean George,,11,2000,2010
3183,Dion Glover,,6,2000,2005
3184,Eddie Robinson,,5,2000,2004
3185,Elton Brand,,17,2000,2016
3186,Evan Eschmeyer,,4,2000,2003
3187,Greg Buckner,,10,2000,2009
3188,Harold Jamison,,2,2000,2002
3189,Ira Bowman,,3,2000,2002
3190,Jamel Thomas,,2,2000,2001
3191,James Posey,,12,2000,2011
3192,Jason Miskiri,,1,2000,2000
3193,Jason Terry,,19,2000,2018
3194,Jeff Foster,,13,2000,2012
3195,Jermaine Jackson,,5,2000,2006
3196,John Celestand,,1,2000,2000
3197,Jonathan Bender,,8,2000,2010
3198,Jumaine Jones,,8,2000,2007
3199,Kenny Thomas,,11,2000,2010
3200,Lamar Odom,,14,2000,2013
3201,Lari Ketner,,2,2000,2001
3202,Laron Profit,,4,2000,2006
3203,Lazaro Borrell,,1,2000,2000
3204,Metta World Peace,,17,2000,2017
3205,Michael Ruffin,,9,2000,2009
3206,Milt Palacio,,7,2000,2006
3207,Mirsad Türkcan,,1,2000,2000
3208,Obinna Ekezie,,4,2000,2005
3209,Quincy Lewis,,4,2000,2004
3210,Rafer Alston,,11,2000,2010
3211,Richard Hamilton,,14,2000,2013
3212,Rick Hughes,,1,2000,2000
3213,Rodney Buford,,5,2000,2005
3214,Ryan Bowen,,10,2000,2010
3215,Ryan Robertson,,1,2000,2000
3216,Scott Padgett,,8,2000,2007
3217,Shawn Marion,,16,2000,2015
3218,Steve Francis,,9,2000,2008
3219,Tim James,,3,2000,2002
3220,Tim Young,,1,2000,2000
3221,Todd MacCulloch,,4,2000,2003
3222,Trajan Langdon,,3,2000,2002
3223,Vonteego Cummings,,3,2000,2002
3224,Wally Szczerbiak,,10,2000,2009
3225,Wayne Turner,,1,2000,2000
3226,William Avery,,3,2000,2002
3227,A.J. Guyton,,3,2001,2003
3228,Andy Panko,,1,2001,2001
3229,Art Long,,3,2001,2003
3230,Brian Cardinal,,12,2001,2012
3231,Chris Mihm,,8,2001,2009
3232,Chris Porter,,1,2001,2001
3233,Courtney Alexander,,3,2001,2003
3234,Dalibor Bagarić,,3,2001,2003
3235,Dan Langhi,,4,2001,2004
3236,Dan McClintock,,1,2001,2001
3237,Daniel Santiago,,4,2001,2005
3238,Darius Miles,,7,2001,2009
3239,David Vanterpool,,1,2001,2001
3240,DerMarr Johnson,,7,2001,2008
3241,DeShawn Stevenson,,13,2001,2013
3242,Desmond Mason,,10,2001,2010
3243,Donnell Harvey,,5,2001,2005
3244,Dragan Tarlać,,1,2001,2001
3245,Eddie Gill,,7,2001,2009
3246,Eddie House,,11,2001,2011
3247,Eduardo Nájera,,12,2001,2012
3248,Erick Barkley,,2,2001,2002
3249,Garth Joseph,,1,2001,2001
3250,Hanno Möttölä,,2,2001,2002
3251,Hedo Türkoğlu,,15,2001,2015
3252,Ira Newble,,8,2001,2008
3253,Jabari Smith,,4,2001,2005
3254,Jake Tsakalidis,,7,2001,2007
3255,Jake Voskuhl,,9,2001,2009
3256,Jamaal Magloire,,12,2001,2012
3257,Jamal Crawford,,20,2001,2020
3258,Jamal Robinson,,1,2001,2001
3259,Jason Collier,,5,2001,2005
3260,Jason Hart,,9,2001,2010
3261,Jérôme Moïso,,5,2001,2005
3262,Joel Przybilla,,13,2001,2013
3263,Kenyon Martin,,15,2001,2015
3264,Keyon Dooling,,13,2001,2013
3265,Khalid El-Amin,,1,2001,2001
3266,Lavor Postell,,3,2001,2003
3267,Lee Nailon,,6,2001,2006
3268,Mamadou N'Diaye,,5,2001,2005
3269,Marc Jackson,,7,2001,2007
3270,Marcus Fizer,,6,2001,2006
3271,Mark Blount,,9,2001,2009
3272,Mark Madsen,,9,2001,2009
3273,Mateen Cleaves,,6,2001,2006
3274,Michael Redd,,12,2001,2012
3275,Mike Miller,,17,2001,2017
3276,Mike Penberthy,,2,2001,2002
3277,Mike Smith,,1,2001,2001
3278,Morris Peterson,,11,2001,2011
3279,Olumide Oyedeji,,3,2001,2003
3280,Paul McPherson,,1,2001,2001
3281,Pepe Sánchez,,2,2001,2003
3282,Quentin Richardson,,13,2001,2013
3283,Raja Bell,,12,2001,2012
3284,Rubén Garcés,,1,2001,2001
3285,Rubén Wolkowyski,,2,2001,2003
3286,Sean Colson,,1,2001,2001
3287,Soumaila Samake,,2,2001,2003
3288,Stanislav Medvedenko,,7,2001,2007
3289,Stephen Jackson,,14,2001,2014
3290,Steve Goodrich,,2,2001,2002
3291,Stromile Swift,,9,2001,2009
3292,Terrance Roberson,,1,2001,2001
3293,Wang Zhizhi,,5,2001,2005
3294,Zendon Hamilton,,6,2001,2006
3295,Alton Ford,,3,2002,2004
3296,Alvin Jones,,1,2002,2002
3297,Andrei Kirilenko,,13,2002,2015
3298,Ansu Sesay,,4,2002,2005
3299,Antonis Fotsis,,1,2002,2002
3300,Bobby Simmons,,10,2002,2012
3301,Brandon Armstrong,,3,2002,2004
3302,Brendan Haywood,,13,2002,2015
3303,Brian Scalabrine,,11,2002,2012
3304,Carlos Arroyo,,9,2002,2011
3305,Charlie Bell,,7,2002,2011
3306,Chris Andersen,,15,2002,2017
3307,Damone Brown,,4,2002,2005
3308,Dean Oliver,,2,2002,2003
3309,DeSagana Diop,,12,2002,2013
3310,Earl Watson,,13,2002,2014
3311,Eddie Griffin,,5,2002,2007
3312,Eddy Curry,,11,2002,2013
3313,Ernest Brown,,1,2002,2002
3314,Etan Thomas,,9,2002,2011
3315,Gerald Wallace,,14,2002,2015
3316,Gilbert Arenas,,11,2002,2012
3317,Isaac Fontaine,,1,2002,2002
3318,Jamaal Tinsley,,11,2002,2014
3319,Jamison Brewer,,4,2002,2005
3320,Jarron Collins,,10,2002,2011
3321,Jason Collins,,13,2002,2014
3322,Jason Richardson,,13,2002,2015
3323,Jeff Trepagnier,,3,2002,2004
3324,Jeryl Sasser,,2,2002,2003
3325,Joe Crispin,,1,2002,2002
3326,Joe Johnson,,18,2002,2022
3327,Joseph Forte,,2,2002,2003
3328,Kedrick Brown,,4,2002,2005
3329,Kenny Satterfield,,2,2002,2003
3330,Kirk Haston,,2,2002,2003
3331,Kwame Brown,,12,2002,2013
3332,Leon Smith,,2,2002,2004
3333,Loren Woods,,6,2002,2008
3334,Malik Allen,,10,2002,2011
3335,Maurice Evans,,9,2002,2012
3336,Mengke Bateer,,3,2002,2004
3337,Michael Bradley,,5,2002,2006
3338,Mike James,1975.0,12,2002,2014
3339,Norm Richardson,,1,2002,2002
3340,Óscar Torres,,2,2002,2003
3341,Pau Gasol,,18,2002,2019
3342,Predrag Drobnjak,,4,2002,2005
3343,Primož Brezec,,8,2002,2010
3344,Ratko Varda,,1,2002,2002
3345,Richard Jefferson,,17,2002,2018
3346,Rodney White,,4,2002,2005
3347,Ruben Boumtje-Boumtje,,3,2002,2004
3348,Samuel Dalembert,,13,2002,2015
3349,Shane Battier,,13,2002,2014
3350,Speedy Claxton,,7,2002,2009
3351,Steven Hunter,,8,2002,2010
3352,Tang Hamilton,,1,2002,2002
3353,Terence Morris,,3,2002,2006
3354,Tierre Brown,,4,2002,2005
3355,Tony Parker,,18,2002,2019
3356,Tremaine Fowlkes,,4,2002,2005
3357,Trenton Hassell,,9,2002,2010
3358,Troy Murphy,,12,2002,2013
3359,Tyson Chandler,,19,2002,2020
3360,Vladimir Radmanović,,12,2002,2013
3361,Will Solomon,,2,2002,2009
3362,Zach Randolph,,17,2002,2018
3363,Željko Rebrača,,5,2002,2006
3364,Adam Harrington,,1,2003,2003
3365,Amar'e Stoudemire,,14,2003,2016
3366,Antoine Rigaudeau,,1,2003,2003
3367,Boštjan Nachbar,,6,2003,2008
3368,Carlos Boozer,,13,2003,2015
3369,Caron Butler,,14,2003,2016
3370,Casey Jacobsen,,4,2003,2008
3371,Cezary Trybański,,2,2003,2004
3372,Chris Jefferies,,2,2003,2004
3373,Chris Owens,,1,2003,2003
3374,Chris Wilcox,,11,2003,2013
3375,Dajuan Wagner,,4,2003,2007
3376,Dan Dickau,,6,2003,2008
3377,Dan Gadzuric,,10,2003,2012
3378,Devin Brown,,8,2003,2010
3379,Drew Gooden,,14,2003,2016
3380,Efthimios Rentzias,,1,2003,2003
3381,Frank Williams,,3,2003,2005
3382,Fred Jones,,7,2003,2009
3383,Gordan Giriček,,6,2003,2008
3384,Guy Rucker,,1,2003,2003
3385,Igor Rakočević,,1,2003,2003
3386,J.R. Bremer,,2,2003,2004
3387,Jamal Sampson,,5,2003,2007
3388,Jannero Pargo,,11,2003,2015
3389,Jared Jeffries,,11,2003,2013
3390,Jay Williams,,1,2003,2003
3391,Jiří Welsch,,4,2003,2006
3392,John Salmons,,13,2003,2015
3393,Juan Dixon,,7,2003,2009
3394,Juaquin Hawkins,,1,2003,2003
3395,Junior Harrington,,3,2003,2007
3396,Kareem Rush,,7,2003,2010
3397,Ken Johnson,1978.0,1,2003,2003
3398,Lonny Baxter,,4,2003,2006
3399,Maceo Baston,,4,2003,2009
3400,Manu Ginóbili,,16,2003,2018
3401,Marcus Haislip,,4,2003,2010
3402,Marko Jarić,,7,2003,2009
3403,Mehmet Okur,,10,2003,2012
3404,Melvin Ely,,9,2003,2014
3405,Mike Batiste,,1,2003,2003
3406,Mike Dunleavy,1980.0,15,2003,2017
3407,Mike Wilks,,7,2003,2010
3408,Nate Huffman,,1,2003,2003
3409,Nenê,,17,2003,2019
3410,Nikoloz Tskitishvili,,4,2003,2006
3411,Pat Burke,,3,2003,2007
3412,Paul Shirley,,3,2003,2005
3413,Predrag Savović,,1,2003,2003
3414,Qyntel Woods,,4,2003,2006
3415,Rasual Butler,,13,2003,2016
3416,Reggie Evans,,13,2003,2015
3417,Robert Archibald,,2,2003,2004
3418,Roger Mason,,10,2003,2014
3419,Ronald Murray,,8,2003,2010
3420,Ryan Humphrey,,3,2003,2005
3421,Sean Lampley,,2,2003,2004
3422,Smush Parker,,5,2003,2008
3423,Tamar Slay,,3,2003,2005
3424,Tayshaun Prince,,14,2003,2016
3425,Tito Maddox,,1,2003,2003
3426,Vincent Yarbrough,,1,2003,2003
3427,Yao Ming,,8,2003,2011
3428,Alex Garcia,,2,2004,2005
3429,Ben Handlogten,,2,2004,2005
3430,Boris Diaw,,14,2004,2017
3431,Brandon Hunter,,2,2004,2005
3432,Brian Cook,,9,2004,2012
3433,Britton Johnsen,,2,2004,2005
3434,Carmelo Anthony,,19,2004,2022
3435,Chris Bosh,,13,2004,2016
3436,Chris Kaman,,13,2004,2016
