,Player Name,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary
5853,Thomas Robinson,HOU,22,208.28,107.501304,2012-13,3374640.0
5854,Thaddeus Young,PHI,25,203.2,106.59412,2012-13,8039130.0
5855,Thabo Sefolosha,OKC,29,200.66,97.52228,2012-13,3600000.0
5856,Terrence Williams,BOS,26,198.12,99.79024,2012-13,296775.0
5857,Terrence Ross,TOR,22,198.12,88.45044,2012-13,2563320.0
5858,Terrence Jones,HOU,21,205.74,114.305184,2012-13,1485000.0
5859,Terrel Harris,NOH,25,193.04,86.18248,2012-13,304878.0
5860,Tayshaun Prince,MEM,33,205.74,97.52228,2012-13,6764045.0
5861,Taj Gibson,CHI,28,205.74,102.0582,2012-13,2155811.0
5862,Steve Novak,NYK,30,208.28,106.59412,2012-13,4054055.0
5863,Tim Duncan,SAS,37,210.82,115.66596,2012-13,9638554.0
5864,Steve Nash,LAL,39,190.5,80.73937600000001,2012-13,8900000.0
5865,Ty Lawson,DEN,25,180.34,88.45044,2012-13,2544528.0
5866,Tyler Honeycutt,SAC,22,203.2,85.275296,2012-13,850000.0
5867,Drew Gooden,MIL,31,208.28,113.398,2012-13,6680000.0
5868,Dwight Howard,LAL,27,210.82,120.20188,2012-13,19261200.0
5869,Dwyane Wade,MIA,31,193.04,99.79024,2012-13,17024000.0
5870,Zaza Pachulia,ATL,29,210.82,124.7378,2012-13,5248750.0
5871,Zach Randolph,MEM,31,205.74,117.93392,2012-13,16500000.0
5872,Xavier Henry,NOH,22,198.12,99.79024,2012-13,2323200.0
5873,Wilson Chandler,DEN,26,203.2,102.0582,2012-13,5930415.0
5874,Willie Green,LAC,31,190.5,91.171992,2012-13,1375000.0
5875,Will Conroy,MIN,30,187.96,88.45044,2012-13,854389.0
5876,Will Bynum,DET,30,182.88,83.91452,2012-13,3500000.0
5877,Will Barton,POR,22,195.58,77.11064,2012-13,550000.0
5878,Tyler Hansbrough,IND,27,205.74,113.398,2012-13,3055259.0
5879,Wesley Matthews,POR,26,195.58,99.79024,2012-13,6505320.0
5880,Wayne Ellington,CLE,25,193.04,90.7184,2012-13,2083042.0
5881,Vladimir Radmanovic,CHI,32,208.28,106.59412,2012-13,1352181.0
5882,Vince Carter,DAL,36,198.12,99.79024,2012-13,3120000.0
5883,Victor Claver,POR,24,205.74,101.604608,2012-13,1254720.0
5884,Viacheslav Kravtsov,DET,25,210.82,112.037224,2012-13,
5885,Udonis Haslem,MIA,33,203.2,106.59412,2012-13,4060000.0
5886,Tyson Chandler,NYK,30,215.9,108.86208,2012-13,13604188.0
5887,Tyshawn Taylor,BKN,23,190.5,83.91452,2012-13,473604.0
5888,Tyrus Thomas,CHA,26,208.28,102.0582,2012-13,8000000.0
5889,Tyreke Evans,SAC,23,198.12,99.79024,2012-13,5251824.0
5890,Tyler Zeller,CLE,23,213.36,113.398,2012-13,1563120.0
5891,Wesley Johnson,PHX,25,200.66,97.52228,2012-13,4285560.0
5892,Draymond Green,GSW,23,200.66,104.32616,2012-13,850000.0
5893,Steve Blake,LAL,33,190.5,78.017824,2012-13,4000000.0
5894,Stephen Curry,GSW,25,190.5,83.91452,2012-13,3958742.0
5895,Robert Sacre,LAL,24,213.36,117.93392,2012-13,473604.0
5896,Ricky Rubio,MIN,22,193.04,81.64656,2012-13,3741120.0
5897,Richard Jefferson,GSW,33,200.66,104.32616,2012-13,10164000.0
5898,Richard Hamilton,CHI,35,200.66,87.543256,2012-13,10500000.0
5899,Reggie Williams,CHA,26,201.0,86.0,2012-13,2500000.0
5900,Reggie Jackson,OKC,23,190.5,94.347136,2012-13,1243080.0
5901,Reggie Evans,BKN,33,203.2,111.13004,2012-13,1622618.0
5902,Raymond Felton,NYK,29,185.42,92.98636,2012-13,4000000.0
5903,Ray Allen,MIA,37,195.58,92.98636,2012-13,3090000.0
5904,Rasheed Wallace,NYK,38,210.82,104.32616,2012-13,1352181.0
5905,Rashard Lewis,MIA,33,208.28,104.32616,2012-13,15052181.0
5906,Robin Lopez,NOH,25,213.36,115.66596,2012-13,4899293.0
5907,AJ Price,WAS,26,187.96,83.91452,2012-13,885120.0
5908,Rajon Rondo,BOS,27,185.42,84.368112,2012-13,11000000.0
5909,Quincy Pondexter,MEM,25,198.12,102.0582,2012-13,1234320.0
5910,Quincy Miller,DEN,20,205.74,95.25432,2012-13,473604.0
5911,Quincy Acy,TOR,22,200.66,102.0582,2012-13,665000.0
5912,Quentin Richardson,NYK,33,198.12,103.418976,2012-13,2706940.0
5913,Perry Jones III,OKC,21,210.82,106.59412,2012-13,
5914,Paul Pierce,BOS,35,200.66,106.59412,2012-13,16790345.0
5915,Paul Millsap,UTA,28,203.2,114.758776,2012-13,7200000.0
5916,Paul George,IND,23,203.2,100.243832,2012-13,2574120.0
5917,Pau Gasol,LAL,32,213.36,113.398,2012-13,19000000.0
5918,Patty Mills,SAS,24,182.88,83.91452,2012-13,
5919,Ramon Sessions,CHA,27,190.5,86.18248,2012-13,5000000.0
5920,Stephen Jackson,SAS,35,203.2,99.79024,2012-13,10060000.0
5921,Rodney Stuckey,DET,27,195.58,92.98636,2012-13,8500000.0
5922,Roger Mason Jr,NOH,32,195.58,92.98636,2012-13,
5923,Spencer Hawes,PHI,25,215.9,111.13004,2012-13,6500000.0
5924,Solomon Jones,NYK,28,208.28,111.13004,2012-13,62912.0
5925,Shelvin Mack,ATL,23,190.5,93.893544,2012-13,761800.0
5926,Shawn Marion,DAL,35,200.66,103.418976,2012-13,8646364.0
5927,Shavlik Randolph,BOS,29,208.28,107.047712,2012-13,280286.0
5928,Shaun Livingston,CLE,27,200.66,79.3786,2012-13,2038446.0
5929,Shannon Brown,PHX,27,193.04,95.25432,2012-13,3500000.0
5930,Shane Battier,MIA,34,203.2,102.0582,2012-13,3135000.0
5931,Serge Ibaka,OKC,23,208.28,106.59412,2012-13,2253061.0
5932,Sebastian Telfair,TOR,28,182.88,77.11064,2012-13,1567500.0
5933,Scott Machado,GSW,23,185.42,92.98636,2012-13,225657.0
5934,Rodrigue Beaubois,DAL,25,187.96,83.91452,2012-13,2227332.0
5935,Sasha Pavlovic,POR,29,200.66,106.59412,2012-13,
5936,Samardo Samuels,CLE,24,205.74,117.93392,2012-13,346781.0
5937,Sam Young,IND,28,198.12,102.0582,2012-13,761319.0
5938,Ryan Hollins,LAC,28,213.36,108.86208,2012-13,1069509.0
5939,Ryan Anderson,NOH,25,208.28,108.86208,2012-13,8700000.0
5940,Russell Westbrook,OKC,24,190.5,84.821704,2012-13,13668750.0
5941,Rudy Gay,TOR,26,203.2,104.32616,2012-13,16460532.0
5942,Royal Ivey,PHI,31,193.04,90.7184,2012-13,1223166.0
5943,Roy Hibbert,IND,26,218.44,127.00576,2012-13,13668750.0
5944,Ronny Turiaf,LAC,30,208.28,112.944408,2012-13,1146337.0
5945,Ronnie Price,POR,30,187.96,86.18248,2012-13,1146337.0
5946,Ronnie Brewer,OKC,28,200.66,102.0582,2012-13,1069509.0
5947,Samuel Dalembert,MIL,33,210.82,113.398,2012-13,6700000.0
5948,Patrick Patterson,SAC,24,205.74,106.59412,2012-13,2096760.0
5949,Doron Lamb,ORL,21,193.04,95.25432,2012-13,650000.0
5950,Donatas Motiejunas,HOU,22,213.36,100.697424,2012-13,1361400.0
5951,Brian Roberts,NOH,27,185.42,81.64656,2012-13,473604.0
5952,Brook Lopez,BKN,25,213.36,120.20188,2012-13,13668000.0
5953,Byron Mullens,CHA,24,213.36,124.7378,2012-13,
5954,CJ Watson,BKN,29,187.96,79.3786,2012-13,992680.0
5955,CJ Miles,CLE,26,198.12,100.697424,2012-13,2225000.0
5956,Carl Landry,GSW,29,205.74,112.490816,2012-13,4000000.0
5957,Carlos Boozer,CHI,31,205.74,120.655472,2012-13,15000000.0
5958,Carlos Delfino,HOU,30,198.12,104.32616,2012-13,3000000.0
5959,Carmelo Anthony,NYK,29,203.2,104.32616,2012-13,19450000.0
5960,Caron Butler,LAC,33,200.66,103.418976,2012-13,8000000.0
5961,Cartier Martin,WAS,28,200.66,99.79024,2012-13,915852.0
5962,Brendan Haywood,CHA,33,213.36,119.294696,2012-13,8349000.0
5963,Chandler Parsons,HOU,24,205.74,102.965384,2012-13,888250.0
5964,Charlie Villanueva,DET,28,210.82,105.233344,2012-13,8060000.0
5965,Chase Budinger,MIN,25,200.66,98.883056,2012-13,942293.0
5966,Chauncey Billups,LAC,36,190.5,95.25432,2012-13,3000000.0
5967,Chris Andersen,MIA,34,208.28,103.418976,2012-13,5225952.0
5968,Chris Bosh,MIA,29,210.82,106.59412,2012-13,17545000.0
5969,Chris Copeland,NYK,29,203.2,102.0582,2012-13,473604.0
5970,Chris Douglas-Roberts,DAL,26,200.66,95.25432,2012-13,72892.0
5971,Chris Duhon,LAL,30,185.42,86.18248,2012-13,3680000.0
5972,Chris Johnson,MIN,27,210.82,95.25432,2012-13,508586.0
5973,Chris Johnson,MEM,23,198.12,91.171992,2012-13,508586.0
5974,Chris Kaman,DAL,31,213.36,120.20188,2012-13,8000000.0
5975,Charles Jenkins,PHI,24,190.5,97.52228,2012-13,762195.0
5976,Chris Paul,LAC,28,182.88,79.3786,2012-13,17779457.0
5977,Brandon Rush,GSW,27,198.12,95.25432,2012-13,4000000.0
5978,Brandon Knight,DET,21,190.5,85.728888,2012-13,2755560.0
5979,Andrew Nicholson,ORL,23,205.74,113.398,2012-13,1418160.0
5980,Andris Biedrins,GSW,27,213.36,109.769264,2012-13,9000000.0
5981,Antawn Jamison,LAL,37,205.74,106.59412,2012-13,1352181.0
5982,Anthony Davis,NOH,20,208.28,99.79024,2012-13,5144280.0
5983,Anthony Morrow,DAL,27,195.58,95.25432,2012-13,4000000.0
5984,Anthony Randolph,DEN,23,210.82,102.0582,2012-13,1674641.0
5985,Anthony Tolliver,ATL,28,203.2,108.86208,2012-13,915852.0
5986,Arnett Moultrie,PHI,22,208.28,111.13004,2012-13,1042320.0
5987,Aron Baynes,SAS,26,208.28,117.93392,2012-13,239588.0
5988,Arron Afflalo,ORL,27,195.58,97.52228,2012-13,7562500.0
5989,Austin Daye,MEM,25,210.82,90.7184,2012-13,2958444.0
5990,Brandon Roy,MIN,28,198.12,95.707912,2012-13,21459805.0
5991,Austin Rivers,NOH,20,193.04,90.7184,2012-13,2238360.0
5992,Ben Gordon,CHA,30,190.5,90.7184,2012-13,12400000.0
5993,Ben Hansbrough,IND,25,190.5,92.079176,2012-13,473604.0
5994,Beno Udrih,ORL,30,190.5,92.079176,2012-13,7810000.0
5995,Bernard James,DAL,28,208.28,108.86208,2012-13,473604.0
5996,Bismack Biyombo,CHA,20,205.74,111.13004,2012-13,3007920.0
5997,Blake Griffin,LAC,24,208.28,113.851592,2012-13,7226891.0
5998,Boris Diaw,SAS,31,203.2,106.59412,2012-13,4500000.0
5999,Bradley Beal,WAS,20,195.58,93.893544,2012-13,4133280.0
6000,Brandan Wright,DAL,25,208.28,95.25432,2012-13,992680.0
6001,Brandon Bass,BOS,28,203.2,113.398,2012-13,6500000.0
6002,Brandon Jennings,MIL,23,185.42,76.657048,2012-13,3179493.0
6003,Avery Bradley,BOS,22,187.96,81.64656,2012-13,1630800.0
6004,Dorell Wright,PHI,27,205.74,92.98636,2012-13,4106000.0
6005,Chris Quinn,CLE,29,187.96,79.3786,2012-13,169339.0
6006,Chris Wilcox,BOS,30,208.28,106.59412,2012-13,1352181.0
6007,David Lee,GSW,30,205.74,108.86208,2012-13,12744000.0
6008,David West,IND,32,205.74,113.398,2012-13,10000000.0
6009,DeAndre Jordan,LAC,24,210.82,120.20188,2012-13,10532977.0
6010,DeAndre Liggins,OKC,25,198.12,94.800728,2012-13,762195.0
6011,DeJuan Blair,SAS,24,200.66,122.46984,2012-13,1054000.0
6012,DeMar DeRozan,TOR,23,200.66,97.975872,2012-13,3344250.0
6013,DeMarcus Cousins,SAC,22,210.82,122.46984,2012-13,3880800.0
6014,DeMarre Carroll,UTA,26,203.2,96.161504,2012-13,885120.0
6015,DeQuan Jones,ORL,23,203.2,100.243832,2012-13,473604.0
6016,DeSagana Diop,CHA,31,213.36,127.00576,2012-13,7372200.0
6017,DeShawn Stevenson,ATL,32,195.58,98.883056,2012-13,2240450.0
6018,Darren Collison,DAL,25,182.88,79.3786,2012-13,2319344.0
6019,Derek Fisher,OKC,38,185.42,95.25432,2012-13,1519214.0
6020,Derrick Favors,UTA,21,208.28,112.490816,2012-13,4753320.0
6021,Derrick Williams,MIN,22,203.2,109.315672,2012-13,4947840.0
6022,Devin Ebanks,LAL,23,205.74,97.52228,2012-13,1040000.0
6023,Devin Harris,ATL,30,190.5,87.089664,2012-13,8500000.0
6024,Dexter Pittman,MEM,25,210.82,129.27372,2012-13,854389.0
6025,Diante Garrett,PHX,24,193.04,86.18248,2012-13,473604.0
6026,Dion Waiters,CLE,21,193.04,97.52228,2012-13,3726600.0
6027,Dirk Nowitzki,DAL,35,213.36,111.13004,2012-13,20907128.0
6028,Dominic McGuire,IND,27,205.74,106.59412,2012-13,1195578.0
6029,Dominique Jones,DAL,24,195.58,97.52228,2012-13,1276560.0
6030,Donald Sloan,NOH,25,190.5,92.98636,2012-13,300395.0
6031,Deron Williams,BKN,29,190.5,94.800728,2012-13,17177795.0
6032,Chris Singleton,WAS,23,203.2,104.32616,2012-13,1596360.0
6033,Darrell Arthur,MEM,25,205.74,106.59412,2012-13,3006217.0
6034,Darius Morris,LAL,22,193.04,86.18248,2012-13,937195.0
6035,Chris Wright,DAL,23,185.42,95.25432,2012-13,27859.0
6036,Chuck Hayes,SAC,30,198.12,113.398,2012-13,5486250.0
6037,Cole Aldrich,SAC,24,210.82,108.86208,2012-13,2445480.0
6038,Corey Brewer,DEN,27,205.74,85.275296,2012-13,3243000.0
6039,Corey Maggette,DET,33,198.12,102.0582,2012-13,10924138.0
6040,Cory Higgins,CHA,24,195.58,81.64656,2012-13,762195.0
6041,Cory Joseph,SAS,21,190.5,83.91452,2012-13,1105560.0
6042,Courtney Lee,BOS,27,195.58,90.7184,2012-13,5000000.0
6043,DJ Augustin,IND,25,182.88,83.007336,2012-13,3500000.0
6044,DJ White,BOS,26,205.74,113.398,2012-13,263980.0
6045,DaJuan Summers,LAC,25,203.2,108.86208,2012-13,177024.0
6046,Darko Milicic,BOS,28,213.36,124.7378,2012-13,6457255.0
6047,Daequan Cook,CHI,26,195.58,95.25432,2012-13,3602675.0
6048,Damian Lillard,POR,22,190.5,88.45044,2012-13,3065040.0
6049,Damien Wilkins,PHI,33,198.12,102.0582,2012-13,1223166.0
6050,Damion James,BKN,25,200.66,102.0582,2012-13,50258.0
6051,Daniel Gibson,CLE,27,187.96,90.7184,2012-13,4792332.0
6052,Daniel Orton,OKC,22,208.28,115.66596,2012-13,762195.0
6053,Danilo Gallinari,DEN,24,208.28,102.0582,2012-13,9439000.0
6054,Danny Granger,IND,30,203.2,103.418976,2012-13,13058606.0
6055,Danny Green,SAS,26,198.12,95.25432,2012-13,3500000.0
6056,Dante Cunningham,MIN,26,203.2,104.32616,2012-13,2090000.0
6057,Darius Johnson-Odom,LAL,23,187.96,97.52228,2012-13,195013.0
6058,Darius Miller,NOH,23,203.2,106.59412,2012-13,473604.0
6059,Dahntay Jones,ATL,32,198.12,102.0582,2012-13,2900000.0
6060,Patrick Beverley,HOU,24,185.42,83.91452,2012-13,298092.0
6061,Pablo Prigioni,NYK,36,190.5,83.91452,2012-13,473604.0
6062,PJ Tucker,PHX,28,198.12,101.604608,2012-13,762195.0
6063,Jeremy Lin,HOU,24,190.5,90.7184,2012-13,5000000.0
6064,Jeremy Lamb,OKC,21,195.58,81.64656,2012-13,2020200.0
6065,Jeremy Evans,UTA,25,205.74,87.996848,2012-13,1795000.0
6066,Jeffery Taylor,CHA,24,200.66,102.0582,2012-13,550000.0
6067,Jeff Teague,ATL,25,187.96,82.10015200000001,2012-13,2433076.0
6068,Jeff Green,BOS,26,205.74,106.59412,2012-13,8100000.0
6069,Jeff Ayres,IND,26,205.74,113.398,2012-13,854389.0
6070,Jeff Adrien,CHA,27,201.0,111.0,2012-13,653356.0
6071,Jason Thompson,SAC,26,210.82,113.398,2012-13,5250000.0
6072,Jason Terry,BOS,35,187.96,81.64656,2012-13,5000000.0
6073,Jason Smith,NOH,27,213.36,108.86208,2012-13,2500000.0
6074,Jeremy Pargo,PHI,27,187.96,99.336648,2012-13,1313845.0
6075,Jason Richardson,PHI,32,198.12,102.0582,2012-13,5799625.0
6076,Jason Kidd,NYK,40,193.04,95.25432,2012-13,3090000.0
6077,Jason Collins,WAS,34,213.36,115.66596,2012-13,1352181.0
6078,Jarvis Varnado,MIA,25,205.74,104.32616,2012-13,314806.0
6079,Jarrett Jack,GSW,29,190.5,89.357624,2012-13,5580000.0
6080,Jared Sullinger,BOS,21,205.74,117.93392,2012-13,1306920.0
6081,Jared Jeffries,POR,31,210.82,108.86208,2012-13,1475106.0
6082,Jared Dudley,PHX,27,200.66,102.0582,2012-13,4250000.0
6083,Jared Cunningham,DAL,22,193.04,88.45044,2012-13,1156320.0
6084,Jannero Pargo,CHA,33,185.42,83.91452,2012-13,696446.0
6085,Jan Vesely,WAS,23,210.82,108.86208,2012-13,3294960.0
6086,James White,NYK,30,200.66,97.52228,2012-13,854389.0
6087,Jason Maxiell,DET,30,200.66,117.93392,2012-13,5000000.0
6088,James Jones,MIA,32,203.2,97.52228,2012-13,
6089,Jeremy Tyler,ATL,22,208.28,117.93392,2012-13,762195.0
6090,Jerry Stackhouse,BKN,38,198.12,98.883056,2012-13,1352181.0
6091,Josh Childress,BKN,30,203.2,95.25432,2012-13,6890056.0
6092,Josh Akognon,DAL,27,180.34,83.91452,2012-13,41788.0
6093,Jose Calderon,DET,31,190.5,95.707912,2012-13,11046591.0
6094,Jordan Hill,LAL,25,208.28,106.59412,2012-13,3500000.0
6095,Jordan Hamilton,DEN,22,200.66,99.79024,2012-13,1153800.0
6096,Jordan Crawford,BOS,24,193.04,88.45044,2012-13,1198680.0
6097,Jonas Valanciunas,TOR,21,210.82,104.779752,2012-13,3374640.0
6098,Jonas Jerebko,DET,26,208.28,104.779752,2012-13,4500000.0
6099,Jon Leuer,MEM,24,208.28,103.418976,2012-13,762195.0
6100,John Wall,WAS,22,193.04,88.45044,2012-13,5915880.0
6101,John Salmons,SAC,33,198.12,93.893544,2012-13,8080000.0
6102,Jermaine O'Neal,PHX,34,210.82,115.66596,2012-13,1352181.0
6103,John Lucas III,TOR,30,180.34,74.84268,2012-13,
6104,John Henson,MIL,22,210.82,99.79024,2012-13,1823280.0
6105,Johan Petro,ATL,27,213.36,112.037224,2012-13,3500000.0
6106,Joel Przybilla,MIL,33,215.9,111.13004,2012-13,1352181.0
6107,Joel Freeland,POR,26,208.28,102.0582,2012-13,2900000.0
6108,Joel Anthony,MIA,30,205.74,111.13004,2012-13,3750000.0
6109,Joe Johnson,BKN,32,200.66,108.86208,2012-13,19752645.0
6110,Jodie Meeks,LAL,25,193.04,94.347136,2012-13,1400000.0
6111,Joakim Noah,CHI,28,210.82,105.233344,2012-13,11050000.0
6112,Jimmy Butler,CHI,23,200.66,99.79024,2012-13,1097520.0
6113,Jimmer Fredette,SAC,24,187.96,88.45044,2012-13,2406240.0
6114,Jerryd Bayless,MEM,24,190.5,90.7184,2012-13,3100000.0
6115,John Jenkins,ATL,22,193.04,97.52228,2012-13,1204560.0
6116,Josh Harrellson,MIA,24,208.28,124.7378,2012-13,358680.0
6117,James Johnson,SAC,26,205.74,112.490816,2012-13,2812006.0
6118,James Anderson,HOU,24,198.12,97.52228,2012-13,902002.0
6119,Glen Davis,ORL,27,205.74,131.088088,2012-13,6400000.0
6120,Gerald Wallace,BKN,30,200.66,99.79024,2012-13,9682435.0
6121,Gerald Henderson,CHA,25,195.58,97.52228,2012-13,3101326.0
6122,Gerald Green,IND,27,203.2,95.25432,2012-13,3500000.0
6123,George Hill,IND,27,187.96,86.18248,2012-13,8000000.0
6124,Gary Neal,SAS,28,193.04,95.25432,2012-13,972000.0
6125,Garrett Temple,WAS,27,198.12,88.45044,2012-13,572943.0
6126,Francisco Garcia,HOU,31,200.66,88.45044,2012-13,6100000.0
6127,Festus Ezeli,GSW,23,210.82,115.66596,2012-13,1020960.0
6128,Fab Melo,BOS,23,213.36,115.66596,2012-13,1254720.0
6129,Evan Turner,PHI,24,200.66,99.79024,2012-13,5293080.0
6130,Goran Dragic,PHX,27,190.5,86.18248,2012-13,7500000.0
6131,Evan Fournier,DEN,20,198.12,90.7184,2012-13,1361400.0
6132,Eric Maynor,POR,26,190.5,79.3786,2012-13,2338720.0
6133,Eric Gordon,NOH,24,190.5,97.52228,2012-13,13668750.0
6134,Eric Bledsoe,LAC,23,185.42,88.45044,2012-13,1707720.0
6135,Enes Kanter,UTA,21,210.82,121.109064,2012-13,4443360.0
6136,Emeka Okafor,WAS,30,208.28,115.66596,2012-13,13543250.0
6137,Elton Brand,DAL,34,205.74,115.212368,2012-13,18160354.0
6138,Ekpe Udoh,MIL,26,208.28,111.13004,2012-13,3524880.0
6139,Eddy Curry,DAL,30,213.36,133.80964,2012-13,31629.0
6140,Ed Davis,MEM,24,208.28,105.233344,2012-13,2207040.0
6141,Earl Watson,UTA,34,185.42,90.264808,2012-13,2000000.0
6142,Earl Clark,LAL,25,208.28,102.0582,2012-13,1240000.0
6143,Ersan Ilyasova,MIL,26,208.28,106.59412,2012-13,7900000.0
6144,James Harden,HOU,23,195.58,99.79024,2012-13,5820416.0
6145,Gordon Hayward,UTA,23,203.2,95.25432,2012-13,2709720.0
6146,Greg Monroe,DET,23,210.82,113.398,2012-13,3217680.0
6147,Jameer Nelson,ORL,31,182.88,86.18248,2012-13,8600000.0
6148,Jamal Crawford,LAC,33,195.58,90.7184,2012-13,5000000.0
6149,Jamaal Tinsley,UTA,35,190.5,89.357624,2012-13,1352181.0
6150,Jae Crowder,DAL,22,198.12,106.59412,2012-13,600491.0
6151,JaVale McGee,DEN,25,213.36,114.305184,2012-13,10000000.0
6152,JR Smith,NYK,27,198.12,99.79024,2012-13,2806452.0
6153,JJ Redick,MIL,29,193.04,86.18248,2012-13,6000000.0
6154,JJ Hickson,POR,24,205.74,109.769264,2012-13,4000000.0
6155,JJ Barea,MIN,29,182.88,79.3786,2012-13,
6156,Ivan Johnson,ATL,29,203.2,115.66596,2012-13,962195.0
6157,Ish Smith,MIL,24,182.88,79.3786,2012-13,
6158,Grant Hill,LAC,40,203.2,102.0582,2012-13,1957000.0
6159,Isaiah Thomas,SAC,24,175.26,83.91452,2012-13,762195.0
6160,Ian Mahinmi,IND,26,210.82,104.32616,2012-13,4000000.0
6161,Henry Sims,NOH,23,208.28,111.13004,2012-13,25073.0
6162,Hedo Turkoglu,ORL,34,208.28,99.79024,2012-13,
6163,Hasheem Thabeet,OKC,26,220.98,119.294696,2012-13,885120.0
6164,Harrison Barnes,GSW,21,203.2,95.25432,2012-13,2798040.0
6165,Hamed Haddadi,PHX,28,218.44,120.20188,2012-13,1300000.0
6166,Hakim Warrick,CHA,30,205.74,99.336648,2012-13,4000000.0
6167,Gustavo Ayon,MIL,28,208.28,113.398,2012-13,1500000.0
6168,Greivis Vasquez,NOH,26,198.12,95.707912,2012-13,1191240.0
6169,Greg Stiemsma,MIN,27,210.82,117.93392,2012-13,2575000.0
6170,Greg Smith,HOU,22,208.28,113.398,2012-13,762195.0
6171,Iman Shumpert,NYK,23,195.58,99.79024,2012-13,1680360.0
6172,Josh Howard,MIN,33,200.66,95.25432,2012-13,1113560.0
6173,Josh McRoberts,CHA,26,208.28,108.86208,2012-13,3135000.0
6174,Josh Selby,MEM,22,187.96,83.007336,2012-13,762195.0
6175,Meyers Leonard,POR,21,215.9,111.13004,2012-13,2126520.0
6176,Metta World Peace,LAL,33,200.66,117.93392,2012-13,7258960.0
6177,Maurice Harkless,ORL,20,203.2,95.25432,2012-13,
6178,Matt Carroll,CHA,32,198.12,96.161504,2012-13,3500000.0
6179,Matt Bonner,SAS,33,208.28,106.59412,2012-13,3630000.0
6180,Matt Barnes,LAC,33,200.66,102.511792,2012-13,854389.0
6181,Marvin Williams,UTA,27,205.74,111.13004,2012-13,8287500.0
6182,Martell Webster,WAS,26,200.66,104.32616,2012-13,2200000.0
6183,Marreese Speights,CLE,25,208.28,115.66596,2012-13,4200000.0
6184,Marquis Teague,CHI,20,187.96,86.18248,2012-13,857000.0
6185,Marquis Daniels,MIL,32,198.12,90.7184,2012-13,1229255.0
6186,Michael Beasley,PHX,24,208.28,106.59412,2012-13,5750000.0
6187,Markieff Morris,PHX,23,208.28,111.13004,2012-13,2063040.0
6188,Marcus Thornton,SAC,26,193.04,92.98636,2012-13,7632500.0
6189,Marcus Morris,PHX,23,205.74,106.59412,2012-13,1959960.0
6190,Marcus Camby,NYK,39,210.82,108.86208,2012-13,4590338.0
6191,Marco Belinelli,CHI,27,195.58,88.45044,2012-13,1957000.0
6192,Marcin Gortat,PHX,29,210.82,108.86208,2012-13,7258960.0
6193,Marc Gasol,MEM,28,215.9,120.20188,2012-13,13891359.0
6194,MarShon Brooks,BKN,24,195.58,90.7184,2012-13,1193280.0
6195,Manu Ginobili,SAS,35,198.12,92.98636,2012-13,14107492.0
6196,Malcolm Thomas,CHI,24,205.74,102.0582,2012-13,179340.0
6197,Malcolm Lee,MIN,23,195.58,90.7184,2012-13,762195.0
6198,Maalik Wayns,LAC,22,185.42,88.45044,2012-13,334308.0
6199,Mario Chalmers,MIA,27,187.96,86.18248,2012-13,4000000.0
6200,Luol Deng,CHI,28,205.74,99.79024,2012-13,13326700.0
6201,Michael Kidd-Gilchrist,CHA,19,200.66,105.233344,2012-13,4602720.0
6202,Mickael Pietrus,TOR,31,198.12,97.52228,2012-13,1005096.0
6203,Orlando Johnson,IND,24,195.58,99.79024,2012-13,550000.0
6204,Omri Casspi,CLE,25,205.74,102.0582,2012-13,2277306.0
6205,Omer Asik,HOU,26,213.36,115.66596,2012-13,5000000.0
6206,OJ Mayo,DAL,25,193.04,95.25432,2012-13,4020000.0
6207,Norris Cole,MIA,24,187.96,79.3786,2012-13,1113600.0
6208,Nolan Smith,POR,24,187.96,83.91452,2012-13,1404960.0
6209,Nikola Vucevic,ORL,22,213.36,108.86208,2012-13,1768800.0
6210,Nikola Pekovic,MIN,27,210.82,131.54168,2012-13,4640000.0
6211,Nicolas Batum,POR,24,203.2,90.7184,2012-13,11950000.0
6212,Nick Young,PHI,28,200.66,95.25432,2012-13,6000000.0
6213,Nick Collison,OKC,32,208.28,115.66596,2012-13,2929332.0
6214,Mickael Gelabale,MIN,30,200.66,97.52228,2012-13,452323.0
6215,Nene,WAS,30,210.82,113.398,2012-13,
6216,Nate Robinson,CHI,29,175.26,81.64656,2012-13,1146337.0
6217,Nando De Colo,SAS,26,195.58,90.7184,2012-13,1400000.0
6218,Monta Ellis,MIL,27,190.5,83.91452,2012-13,11000000.0
6219,Mo Williams,UTA,30,185.42,88.45044,2012-13,
6220,Mirza Teletovic,BKN,27,205.74,115.66596,2012-13,3090000.0
6221,Miles Plumlee,IND,24,210.82,115.66596,2012-13,1073280.0
6222,Mike Scott,ATL,24,203.2,107.501304,2012-13,473604.0
6223,Mike Miller,MIA,33,203.2,95.25432,2012-13,5800000.0
6224,Mike James,DAL,38,187.96,85.275296,2012-13,795400.0
6225,Mike Dunleavy,MIL,32,205.74,104.32616,2012-13,3750000.0
6226,Mike Conley,MEM,25,185.42,83.91452,2012-13,7180000.0
6227,Nazr Mohammed,CHI,35,208.28,113.398,2012-13,1352181.0
6228,Luke Zeller,PHX,26,210.82,111.13004,2012-13,473604.0
6229,Luke Walton,CLE,33,203.2,106.59412,2012-13,6091363.0
