Player Name,Season,Salary
JJ Redick,2006-07,1860720.0
Walter Herrmann,2006-07,1800000.0
Vassilis Spanoulis,2006-07,1800000.0
Hilton Armstrong,2006-07,1767600.0
Thabo Sefolosha,2006-07,1679280.0
Ronnie Brewer,2006-07,1595400.0
Cedric Simmons,2006-07,1515480.0
Rodney Carney,2006-07,1439760.0
Shawne Williams,2006-07,1367760.0
Quincy Douby,2006-07,1240920.0
Renaldo Balkman,2006-07,1191240.0
Rajon Rondo,2006-07,1143600.0
Marcus Williams,2006-07,1097880.0
Josh Boone,2006-07,1053960.0
Kyle Lowry,2006-07,1011720.0
Shannon Brown,2006-07,971280.0
Jordan Farmar,2006-07,939120.0
Sergio Rodriguez,2006-07,912000.0
Maurice Ager,2006-07,906480.0
Mardy Collins,2006-07,899880.0
James White,2006-07,818153.0
Mickael Gelabale,2006-07,802000.0
Mile Ilic,2006-07,800000.0
James Lang,2006-07,771331.0
Ime Udoka,2006-07,744551.0
Solomon Jones,2006-07,675000.0
Chuck Hayes,2006-07,664209.0
Ronny Turiaf,2006-07,664209.0
Lynn Greer,2006-07,664209.0
Paul Millsap,2006-07,625000.0
Steve Novak,2006-07,600000.0
Leon Powe,2006-07,432000.0
Cedric Bozeman,2006-07,412718.0
Allan Ray,2006-07,412718.0
Hassan Adams,2006-07,412718.0
Ryan Hollins,2006-07,412718.0
Daniel Gibson,2006-07,412718.0
Pops Mensah-Bonsu,2006-07,412718.0
Jose Juan Barea,2006-07,412718.0
Yakhouba Diawara,2006-07,412718.0
Ivan McFarlin,2006-07,412718.0
Will Blalock,2006-07,412718.0
Paul Davis,2006-07,412718.0
Alexander Johnson,2006-07,412718.0
Tarence Kinsey,2006-07,412718.0
Chris Quinn,2006-07,412718.0
Robert Hite,2006-07,412718.0
Damir Markota,2006-07,412718.0
David Noel,2006-07,412718.0
Craig Smith,2006-07,412718.0
Marcus Vinicius,2006-07,412718.0
James Augustine,2006-07,412718.0
Bobby Jones,2006-07,412718.0
PJ Tucker,2006-07,412718.0
Uros Slokar,2006-07,412718.0
Brian Chase,2006-07,412718.0
Roger Powell,2006-07,412718.0
Kelenna Azubuike,2006-07,301657.0
Desmon Farmer,2006-07,275404.0
Justin Williams,2006-07,261724.0
Andre Brown,2006-07,241591.0
Jeremy Richardson,2006-07,176161.0
Chris McCray,2006-07,161061.0
Andreas Glyniadakis,2006-07,161061.0
Steven Smith,2006-07,161061.0
Mike Gansey,2006-07,150000.0
Mike Hall,2006-07,135895.0
Pat Carroll,2006-07,110000.0
Jimmie Hunter,2006-07,100000.0
Paul Miller,2006-07,100000.0
Jefferson Sobral,2006-07,75000.0
Daniel Horton,2006-07,75000.0
Vincent Grier,2006-07,70000.0
Luke Schenscher,2006-07,55000.0
Kevin Pittsnogle,2006-07,50000.0
Will Conroy,2006-07,35378.0
Renaldo Major,2006-07,20133.0
Shaquille O'Neal,2007-08,20000000.0
Kevin Garnett,2007-08,23750000.0
Alonzo Mourning,2007-08,2762500.0
Juwan Howard,2007-08,8094997.0
Rasheed Wallace,2007-08,12540000.0
Damon Stoudamire,2007-08,4906438.0
Antonio McDyess,2007-08,6373900.0
Ray Allen,2007-08,16000000.0
Antoine Walker,2007-08,8329640.0
Stephon Marbury,2007-08,19012500.0
Theo Ratliff,2007-08,11666666.0
Jason Kidd,2007-08,19728000.0
Clifford Robinson,2007-08,500000.0
Steve Nash,2007-08,11375000.0
Donyell Marshall,2007-08,6016965.0
Marcus Camby,2007-08,11250000.0
Jermaine O'Neal,2007-08,19728000.0
Erick Dampier,2007-08,10590500.0
Robert Horry,2007-08,3630000.0
Jerry Stackhouse,2007-08,6750000.0
Lorenzen Wright,2007-08,3250000.0
Darrell Armstrong,2007-08,1219590.0
Brent Barry,2007-08,5544370.0
Bob Sura,2007-08,3840000.0
Sam Cassell,2007-08,6150000.0
Elton Brand,2007-08,15344000.0
Mike Bibby,2007-08,13500000.0
Steve Francis,2007-08,17500000.0
Derek Fisher,2007-08,10723900.0
Eric Snow,2007-08,6703125.0
Raef LaFrentz,2007-08,12440787.0
Baron Davis,2007-08,16440000.0
David Wesley,2007-08,250000.0
Antawn Jamison,2007-08,16360094.0
Lamar Odom,2007-08,13248596.0
Lindsey Hunter,2007-08,2250000.0
Malik Rose,2007-08,7101250.0
Vince Carter,2007-08,13320000.0
Othella Harrington,2007-08,2376000.0
Wally Szczerbiak,2007-08,12775000.0
Jason Williams,2007-08,8937500.0
Richard Hamilton,2007-08,10000000.0
Larry Hughes,2007-08,12000084.0
Andre Miller,2007-08,9366666.0
Dirk Nowitzki,2007-08,16360094.0
Shawn Marion,2007-08,16440000.0
Paul Pierce,2007-08,16360094.0
Jason Terry,2007-08,8898000.0
Bonzi Wells,2007-08,2284200.0
Corey Maggette,2007-08,7000000.0
Matt Harpring,2007-08,6000000.0
Metta World Peace,2007-08,7400000.0
James Posey,2007-08,3206000.0
Pat Garrity,2007-08,3818750.0
Ricky Davis,2007-08,6819000.0
Jeff Foster,2007-08,5500000.0
Brian Skinner,2007-08,1108718.0
Kenny Thomas,2007-08,7875000.0
Devean George,2007-08,2369111.0
Al Harrington,2007-08,8425625.0
Rafer Alston,2007-08,4550000.0
Dikembe Mutombo,2007-08,1219590.0
Chris Webber,2007-08,19602173.0
Zydrunas Ilgauskas,2007-08,10142156.0
Kobe Bryant,2007-08,19490625.0
Shareef Abdur-Rahim,2007-08,5800000.0
Allen Iverson,2007-08,19012500.0
Anfernee Hardaway,2007-08,320142.0
Grant Hill,2007-08,1830000.0
Tracy McGrady,2007-08,19014187.0
Tim Duncan,2007-08,19014188.0
Keith Van Horn,2007-08,4300000.0
Eddie Jones,2007-08,1830000.0
Tim Thomas,2007-08,5632200.0
Michael Finley,2007-08,21696750.0
Austin Croshere,2007-08,1219590.0
Bo Outlaw,2007-08,160071.0
Brevin Knight,2007-08,1600000.0
Brad Miller,2007-08,10500000.0
Ben Wallace,2007-08,15500000.0
Cuttino Mobley,2007-08,8350000.0
Rashard Lewis,2007-08,14880000.0
Scot Pollard,2007-08,1219590.0
Kurt Thomas,2007-08,8091188.0
Adonal Foyle,2007-08,10157090.0
Kenyon Martin,2007-08,13250000.0
Tony Battie,2007-08,5200000.0
Stromile Swift,2007-08,5800000.0
Chucky Atkins,2007-08,3000000.0
Jerome Williams,2007-08,7639400.0
Mikki Moore,2007-08,5356000.0
Darius Miles,2007-08,8250000.0
Antonio Daniels,2007-08,5800000.0
Mike Miller,2007-08,8376194.0
Aaron Williams,2007-08,1890000.0
Joe Smith,2007-08,5200000.0
Chauncey Billups,2007-08,10000000.0
Bobby Jackson,2007-08,5670000.0
Derek Anderson,2007-08,1219590.0
Eric Piatkowski,2007-08,1219590.0
DerMarr Johnson,2007-08,42203.0
Alvin Williams,2007-08,4516484.0
Chris Mihm,2007-08,2500000.0
Aaron McKie,2007-08,7750000.0
Jamal Crawford,2007-08,7920000.0
Joel Przybilla,2007-08,5762575.0
Keyon Dooling,2007-08,3596000.0
Jacque Vaughn,2007-08,1219950.0
Predrag Stojakovic,2007-08,11664000.0
Michael Doleac,2007-08,3120000.0
Etan Thomas,2007-08,6373900.0
Anthony Johnson,2007-08,2860000.0
Anthony Carter,2007-08,1103225.0
Hidayet Turkoglu,2007-08,6373900.0
Radoslav Nesterovic,2007-08,7840000.0
Jelani McCoy,2007-08,151089.0
Greg Buckner,2007-08,5830000.0
Desmond Mason,2007-08,5000000.0
Quentin Richardson,2007-08,8105500.0
Ruben Patterson,2007-08,304897.0
Jamaal Magloire,2007-08,4000000.0
Speedy Claxton,2007-08,6306182.0
Morris Peterson,2007-08,5356000.0
Tyronn Lue,2007-08,3500000.0
DeShawn Stevenson,2007-08,1033930.0
Nazr Mohammed,2007-08,5632200.0
Bruce Bowen,2007-08,4125000.0
Damon Jones,2007-08,4172432.0
Mark Madsen,2007-08,2420000.0
Darrick Martin,2007-08,1219590.0
Kevin Ollie,2007-08,3441900.0
Jeff McInnis,2007-08,1219590.0
Troy Hudson,2007-08,7172590.0
Ryan Bowen,2007-08,1033930.0
Adrian Griffin,2007-08,1593000.0
Earl Boykins,2007-08,533572.0
Michael Ruffin,2007-08,1033930.0
Maceo Baston,2007-08,1830000.0
Calvin Booth,2007-08,1103225.0
Mark Blount,2007-08,7901040.0
Stephen Jackson,2007-08,6630000.0
Jake Voskuhl,2007-08,3000000.0
Eduardo Najera,2007-08,4952380.0
Brian Cardinal,2007-08,5850000.0
Eddie House,2007-08,1500000.0
Jason Hart,2007-08,2300000.0
Michael Redd,2007-08,14520000.0
Ira Newble,2007-08,3441900.0
Kwame Brown,2007-08,9075000.0
Tyson Chandler,2007-08,10250000.0
Pau Gasol,2007-08,13735000.0
Eddy Curry,2007-08,8947543.0
Jason Richardson,2007-08,11111110.0
Shane Battier,2007-08,5883600.0
Eddie Griffin,2007-08,2900000.0
DeSagana Diop,2007-08,2146000.0
Joe Johnson,2007-08,13488377.0
Vladimir Radmanovic,2007-08,5632200.0
Richard Jefferson,2007-08,12200000.0
Troy Murphy,2007-08,9206349.0
Steven Hunter,2007-08,3248000.0
Jason Collins,2007-08,6100000.0
Zach Randolph,2007-08,13333333.0
Brendan Haywood,2007-08,5000000.0
Andrei Kirilenko,2007-08,13735000.0
Gerald Wallace,2007-08,9500000.0
Samuel Dalembert,2007-08,10250000.0
Jamaal Tinsley,2007-08,6300000.0
Primoz Brezec,2007-08,2750000.0
Tony Parker,2007-08,10500000.0
Sean Marks,2007-08,1033930.0
Raja Bell,2007-08,4750000.0
Jerome James,2007-08,5800000.0
Brian Scalabrine,2007-08,3000000.0
Trenton Hassell,2007-08,4350000.0
Gilbert Arenas,2007-08,11950400.0
Malik Allen,2007-08,998398.0
Maurice Evans,2007-08,1740000.0
Earl Watson,2007-08,5800000.0
Carlos Arroyo,2007-08,4100000.0
Jarron Collins,2007-08,2350000.0
Bobby Simmons,2007-08,9280000.0
Charlie Bell,2007-08,3100000.0
Yao Ming,2007-08,13762775.0
Mike Dunleavy,2007-08,8219008.0
Drew Gooden,2007-08,6453416.0
Nen<U+00A8><U+00BA>,2007-08,8840000.0
Chris Wilcox,2007-08,6500000.0
Amare Stoudemire,2007-08,13762775.0
Marko Jaric,2007-08,6050000.0
Caron Butler,2007-08,8218990.0
Jared Jeffries,2007-08,5632200.0
Melvin Ely,2007-08,895341.0
Gordan Giricek,2007-08,4000000.0
Fred Jones,2007-08,3300000.0
Manu Ginobili,2007-08,9079811.0
Bostjan Nachbar,2007-08,2500000.0
Juan Dixon,2007-08,2550000.0
Kareem Rush,2007-08,854957.0
Mehmet Okur,2007-08,8500000.0
Casey Jacobsen,2007-08,826269.0
Tayshaun Prince,2007-08,8675620.0
Dan Dickau,2007-08,3916706.0
John Salmons,2007-08,4752000.0
Juaquin Hawkins,2007-08,687456.0
Mike James,2007-08,5632200.0
Roger Mason,2007-08,798328.0
Carlos Boozer,2007-08,11260483.0
Smush Parker,2007-08,2250000.0
Jannero Pargo,2007-08,1830000.0
Rasual Butler,2007-08,3315000.0
Dan Gadzuric,2007-08,5751130.0
Ronald Murray,2007-08,1890000.0
Reggie Evans,2007-08,4320000.0
Mike Wilks,2007-08,229432.0
Devin Brown,2007-08,1200000.0
LeBron James,2007-08,13041250.0
Darko Milicic,2007-08,6500000.0
Carmelo Anthony,2007-08,13041250.0
Chris Bosh,2007-08,12455000.0
Dwyane Wade,2007-08,13041250.0
Chris Kaman,2007-08,8600000.0
Kirk Hinrich,2007-08,11250000.0
TJ Ford,2007-08,8000000.0
Jarvis Hayes,2007-08,1200000.0
Nick Collison,2007-08,5750000.0
Mickael Pietrus,2007-08,3470770.0
Marcus Banks,2007-08,3966207.0
Luke Ridnour,2007-08,6500000.0
David West,2007-08,10650000.0
Aleksandar Pavlovic,2007-08,4250000.0
Dahntay Jones,2007-08,753767.0
Boris Diaw,2007-08,9000000.0
Travis Outlaw,2007-08,4000000.0
Brian Cook,2007-08,3500000.0
Kendrick Perkins,2007-08,4480912.0
Leandro Barbosa,2007-08,5600000.0
Josh Howard,2007-08,9000000.0
Linton Johnson,2007-08,283953.0
Jason Kapono,2007-08,5356000.0
Marquis Daniels,2007-08,6373900.0
Francisco Elson,2007-08,3000000.0
James Jones,2007-08,2900000.0
Luke Walton,2007-08,4000000.0
Udonis Haslem,2007-08,6050000.0
Richie Frahm,2007-08,623694.0
Keith Bogans,2007-08,2440000.0
Zaza Pachulia,2007-08,4000000.0
Kyle Korver,2007-08,4400000.0
Willie Green,2007-08,3094000.0
Darius Songaila,2007-08,3942000.0
Maurice Williams,2007-08,7750000.0
Steve Blake,2007-08,4250000.0
Matt Carroll,2007-08,5450000.0
Kaniel Dickens,2007-08,264897.0
Dwight Howard,2007-08,6061274.0
Emeka Okafor,2007-08,5427307.0
Ben Gordon,2007-08,4881669.0
Shaun Livingston,2007-08,4404629.0
Devin Harris,2007-08,3995003.0
Andres Nocioni,2007-08,8500000.0
Josh Childress,2007-08,3631449.0
Luol Deng,2007-08,3320339.0
Andre Iguodala,2007-08,2804889.0
Luke Jackson,2007-08,279415.0
Andris Biedrins,2007-08,2636696.0
Robert Swift,2007-08,2601113.0
Sebastian Telfair,2007-08,2562426.0
Kris Humphries,2007-08,2522913.0
Al Jefferson,2007-08,2480885.0
Kirk Snyder,2007-08,2358433.0
Josh Smith,2007-08,2243543.0
JR Smith,2007-08,2134067.0
Dorell Wright,2007-08,2040746.0
Jameer Nelson,2007-08,1961609.0
Viktor Khryapa,2007-08,1928598.0
Delonte West,2007-08,1889760.0
Nenad Krstic,2007-08,1889760.0
Tony Allen,2007-08,1868141.0
Carlos Delfino,2007-08,1868141.0
Kevin Martin,2007-08,1808121.0
Sasha Vujacic,2007-08,1756951.0
Beno Udrih,2007-08,2535445.0
David Harrison,2007-08,1734316.0
Didier Ilunga-Mbenga,2007-08,2483569.0
Anderson Varejao,2007-08,5356000.0
Eddie Gill,2007-08,151089.0
Matt Barnes,2007-08,3000000.0
Ronald Dupree,2007-08,826046.0
Quinton Ross,2007-08,826046.0
Royal Ivey,2007-08,826046.0
Justin Reed,2007-08,1436500.0
Bernard Robinson,2007-08,1080000.0
Chris Duhon,2007-08,3248000.0
Trevor Ariza,2007-08,3100000.0
Damien Wilkins,2007-08,2900000.0
Matt Bonner,2007-08,2678000.0
Awvee Storey,2007-08,711517.0
Andrew Bogut,2007-08,4991520.0
Marvin Williams,2007-08,4466040.0
Deron Williams,2007-08,4010640.0
Chris Paul,2007-08,3615960.0
Raymond Felton,2007-08,3274440.0
Martell Webster,2007-08,2974080.0
Arvydas Macijauskas,2007-08,500000.0
Charlie Villanueva,2007-08,2715000.0
Fabricio Oberto,2007-08,3600000.0
Jose Calderon,2007-08,2471604.0
Channing Frye,2007-08,2487240.0
Ike Diogu,2007-08,2286360.0
Andrew Bynum,2007-08,2172000.0
Sean May,2007-08,1862160.0
Rashad McCants,2007-08,1769160.0
Antoine Wright,2007-08,1680600.0
Joey Graham,2007-08,1596600.0
Danny Granger,2007-08,1516800.0
Gerald Green,2007-08,1440960.0
Hakim Warrick,2007-08,1376040.0
Nate Robinson,2007-08,1268160.0
Jarrett Jack,2007-08,1217400.0
Francisco Garcia,2007-08,1168800.0
Luther Head,2007-08,1122000.0
Johan Petro,2007-08,1077120.0
Jason Maxiell,2007-08,1041360.0
Linas Kleiza,2007-08,1011360.0
David Lee,2007-08,990600.0
Salim Stoudamire,2007-08,783000.0
Louis Williams,2007-08,770610.0
Monta Ellis,2007-08,770610.0
Ryan Gomes,2007-08,770610.0
Orien Greene,2007-08,77061.0
Josh Powell,2007-08,800000.0
Amir Johnson,2007-08,3666666.0
Von Wafer,2007-08,770610.0
Earl Barron,2007-08,973328.0
Dwayne Jones,2007-08,770610.0
Brandon Bass,2007-08,770610.0
Jackie Butler,2007-08,2350000.0
Travis Diener,2007-08,1500000.0
Shavlik Randolph,2007-08,1080000.0
Ronnie Price,2007-08,1100000.0
CJ Miles,2007-08,770610.0
Andre Owens,2007-08,687456.0
Andray Blatche,2007-08,2470000.0
Stephen Graham,2007-08,770610.0
Andrea Bargnani,2007-08,4838880.0
Anthony Parker,2007-08,4350000.0
LaMarcus Aldridge,2007-08,4329360.0
Jorge Garbajosa,2007-08,4000000.0
Adam Morrison,2007-08,3887880.0
Tyrus Thomas,2007-08,3505320.0
Shelden Williams,2007-08,3174240.0
Brandon Roy,2007-08,2883120.0
Randy Foye,2007-08,2631840.0
Rudy Gay,2007-08,2411160.0
Patrick O'Bryant,2007-08,2216400.0
Saer Sene,2007-08,2105520.0
JJ Redick,2007-08,2000160.0
Walter Herrmann,2007-08,1944000.0
Vassilis Spanoulis,2007-08,1944000.0
Hilton Armstrong,2007-08,1900200.0
Thabo Sefolosha,2007-08,1805160.0
Ronnie Brewer,2007-08,1715040.0
Cedric Simmons,2007-08,1629120.0
Rodney Carney,2007-08,1547760.0
Shawne Williams,2007-08,1470360.0
Quincy Douby,2007-08,1333920.0
Renaldo Balkman,2007-08,1280640.0
Rajon Rondo,2007-08,1229280.0
Marcus Williams,2007-08,1193090.0
Josh Boone,2007-08,1133040.0
Kyle Lowry,2007-08,1087680.0
Shannon Brown,2007-08,1044120.0
Jordan Farmar,2007-08,1009560.0
Sergio Rodriguez,2007-08,817000.0
Maurice Ager,2007-08,974400.0
Mardy Collins,2007-08,967320.0
Mickael Gelabale,2007-08,802000.0
Mile Ilic,2007-08,864000.0
Ime Udoka,2007-08,1000000.0
Solomon Jones,2007-08,729000.0
Chuck Hayes,2007-08,1750000.0
Ronny Turiaf,2007-08,770610.0
Paul Millsap,2007-08,687456.0
Steve Novak,2007-08,687456.0
Leon Powe,2007-08,687456.0
Ryan Hollins,2007-08,687456.0
Daniel Gibson,2007-08,687456.0
Jose Juan Barea,2007-08,687456.0
Yakhouba Diawara,2007-08,687456.0
Paul Davis,2007-08,687456.0
Alexander Johnson,2007-08,687456.0
Tarence Kinsey,2007-08,219533.0
Chris Quinn,2007-08,687456.0
David Noel,2007-08,687456.0
Craig Smith,2007-08,687456.0
Marcus Vinicius,2007-08,687456.0
James Augustine,2007-08,687456.0
Bobby Jones,2007-08,773388.0
Kelenna Azubuike,2007-08,687456.0
Justin Williams,2007-08,862456.0
Andre Brown,2007-08,711517.0
Jeremy Richardson,2007-08,850726.0
Greg Oden,2007-08,4662000.0
Kevin Durant,2007-08,4171200.0
Al Horford,2007-08,3745800.0
Mike Conley,2007-08,3377160.0
Jeff Green,2007-08,3058200.0
Luis Scola,2007-08,2910000.0
Yi Jianlian,2007-08,2777760.0
Corey Brewer,2007-08,2535720.0
Brandan Wright,2007-08,2323080.0
Joakim Noah,2007-08,2135400.0
Spencer Hawes,2007-08,2028600.0
Acie Law,2007-08,1927080.0
Thaddeus Young,2007-08,1830720.0
Kosta Perovic,2007-08,1800000.0
Julian Wright,2007-08,1739160.0
Al Thornton,2007-08,1652280.0
Rodney Stuckey,2007-08,1569600.0
Nick Young,2007-08,1491240.0
Sean Williams,2007-08,1416600.0
Marco Belinelli,2007-08,1345800.0
Oleksiy Pecherov,2007-08,1345800.0
Javaris Crittenton,2007-08,1285200.0
Jason Smith,2007-08,1233840.0
Daequan Cook,2007-08,1184400.0
Jared Dudley,2007-08,1137000.0
Wilson Chandler,2007-08,1091640.0
Morris Almond,2007-08,1005960.0
Aaron Brooks,2007-08,972720.0
Arron Afflalo,2007-08,944520.0
Ian Mahinmi,2007-08,938760.0
Alando Tucker,2007-08,931920.0
Randolph Morris,2007-08,810000.0
Billy Thomas,2007-08,775426.0
Kyrylo Fesenko,2007-08,750000.0
Gabe Pruitt,2007-08,650000.0
Juan Carlos Navarro,2007-08,538090.0
Mario West,2007-08,427163.0
Glen Davis,2007-08,427163.0
Jermareo Davidson,2007-08,427163.0
Aaron Gray,2007-08,427163.0
Demetris Nichols,2007-08,427163.0
JamesOn Curry,2007-08,427163.0
Nick Fazekas,2007-08,427163.0
Taurean Green,2007-08,427163.0
Cheikh Samb,2007-08,427163.0
Carl Landry,2007-08,427163.0
Adam Haluska,2007-08,427163.0
Coby Karl,2007-08,427163.0
Joel Anthony,2007-08,427163.0
Ramon Sessions,2007-08,427163.0
Chris Richard,2007-08,427163.0
Marcin Gortat,2007-08,427163.0
Herbert Hill,2007-08,427163.0
D.J. Strawberry,2007-08,427163.0
Josh McRoberts,2007-08,427163.0
Jamario Moon,2007-08,427163.0
Dominic McGuire,2007-08,427163.0
Keith Langford,2007-08,272316.0
Darius Washington,2007-08,154847.0
Brandon Wallace,2007-08,130819.0
CJ Watson,2007-08,125479.0
Courtney Sims,2007-08,112130.0
Darryl Watkins,2007-08,109461.0
Thomas Gardner,2007-08,101451.0
Guillermo Diaz,2007-08,56065.0
Stephane Lasme,2007-08,48056.0
Shaquille O'Neal,2008-09,21000000.0
Kevin Garnett,2008-09,24751934.0
Juwan Howard,2008-09,8355619.0
Rasheed Wallace,2008-09,13930000.0
Damon Stoudamire,2008-09,2325000.0
Antonio McDyess,2008-09,3950419.0
Ray Allen,2008-09,18388430.0
Antoine Walker,2008-09,8854475.0
Stephon Marbury,2008-09,20840625.0
Theo Ratliff,2008-09,1262275.0
Jason Kidd,2008-09,21372000.0
Steve Nash,2008-09,12250000.0
Donyell Marshall,2008-09,7213169.0
Marcus Camby,2008-09,10000000.0
Jermaine O'Neal,2008-09,21372000.0
Erick Dampier,2008-09,11553000.0
Jerry Stackhouse,2008-09,7000000.0
Lorenzen Wright,2008-09,1262275.0
Brent Barry,2008-09,1910000.0
Sam Cassell,2008-09,1262275.0
Elton Brand,2008-09,13757844.0
Mike Bibby,2008-09,14983603.0
Steve Francis,2008-09,19816550.0
Derek Fisher,2008-09,4700000.0
Eric Snow,2008-09,7312500.0
Raef LaFrentz,2008-09,12722500.0
Baron Davis,2008-09,11250000.0
Antawn Jamison,2008-09,9923285.0
Lamar Odom,2008-09,14148596.0
Lindsey Hunter,2008-09,1143473.0
Malik Rose,2008-09,7647500.0
Vince Carter,2008-09,14724125.0
Wally Szczerbiak,2008-09,13775000.0
Jason Williams,2008-09,1262275.0
Richard Hamilton,2008-09,10812500.0
Larry Hughes,2008-09,12827676.0
Andre Miller,2008-09,10333334.0
Dirk Nowitzki,2008-09,18077904.0
Shawn Marion,2008-09,17810000.0
Paul Pierce,2008-09,18077903.0
Jason Terry,2008-09,9196000.0
Corey Maggette,2008-09,8275862.0
Matt Harpring,2008-09,6000000.0
Metta World Peace,2008-09,7400000.0
James Posey,2008-09,5585000.0
Ricky Davis,2008-09,2300000.0
Jeff Foster,2008-09,5500000.0
Brian Skinner,2008-09,1262275.0
Kenny Thomas,2008-09,8562500.0
Devean George,2008-09,1600000.0
Al Harrington,2008-09,9226250.0
Rafer Alston,2008-09,4900000.0
Dikembe Mutombo,2008-09,794491.0
Zydrunas Ilgauskas,2008-09,10841615.0
Kobe Bryant,2008-09,21262500.0
Allen Iverson,2008-09,20840625.0
Grant Hill,2008-09,1976400.0
Tracy McGrady,2008-09,20370437.0
Tim Duncan,2008-09,20598704.0
Eddie Jones,2008-09,2000000.0
Tim Thomas,2008-09,6049400.0
Michael Finley,2008-09,2500000.0
Austin Croshere,2008-09,601436.0
Brevin Knight,2008-09,2000000.0
Brad Miller,2008-09,11375000.0
Ben Wallace,2008-09,14500000.0
Cuttino Mobley,2008-09,9100000.0
Rashard Lewis,2008-09,16447871.0
Kurt Thomas,2008-09,4200000.0
Adonal Foyle,2008-09,8062275.0
Kenyon Martin,2008-09,14431816.0
Tony Battie,2008-09,5746000.0
Stromile Swift,2008-09,6200000.0
Chucky Atkins,2008-09,3240000.0
Mikki Moore,2008-09,5632200.0
Darius Miles,2008-09,9704752.0
Antonio Daniels,2008-09,6200000.0
Mike Miller,2008-09,9028575.0
Joe Smith,2008-09,4795000.0
Chauncey Billups,2008-09,11050000.0
Bobby Jackson,2008-09,6487888.0
Chris Mihm,2008-09,2500000.0
Jamal Crawford,2008-09,8640000.0
Joel Przybilla,2008-09,6310150.0
Keyon Dooling,2008-09,3300000.0
Jacque Vaughn,2008-09,1262275.0
Predrag Stojakovic,2008-09,12528000.0
Etan Thomas,2008-09,6864200.0
Anthony Johnson,2008-09,1910000.0
Anthony Carter,2008-09,1147533.0
Hidayet Turkoglu,2008-09,6864200.0
Radoslav Nesterovic,2008-09,8400000.0
Greg Buckner,2008-09,4010005.0
Desmond Mason,2008-09,5300000.0
Quentin Richardson,2008-09,8685500.0
Dee Brown,2008-09,238567.0
Jamaal Magloire,2008-09,1141838.0
Speedy Claxton,2008-09,5757818.0
Morris Peterson,2008-09,5592240.0
Tyronn Lue,2008-09,2250000.0
DeShawn Stevenson,2008-09,3616072.0
Nazr Mohammed,2008-09,6049400.0
Bruce Bowen,2008-09,4000000.0
Damon Jones,2008-09,4460186.0
Mark Madsen,2008-09,2630000.0
Kevin Ollie,2008-09,1262275.0
Ryan Bowen,2008-09,1141838.0
Adrian Griffin,2008-09,1711000.0
Michael Ruffin,2008-09,1141838.0
Maceo Baston,2008-09,2272860.0
Calvin Booth,2008-09,1319651.0
Mark Blount,2008-09,8513916.0
Stephen Jackson,2008-09,7140000.0
Jake Voskuhl,2008-09,826153.0
Eduardo Najera,2008-09,3250000.0
Brian Cardinal,2008-09,6300000.0
Eddie House,2008-09,2650000.0
Jason Hart,2008-09,2484000.0
Michael Redd,2008-09,15780000.0
Kwame Brown,2008-09,4000000.0
Tyson Chandler,2008-09,11350000.0
Pau Gasol,2008-09,15106000.0
Eddy Curry,2008-09,9723983.0
Jason Richardson,2008-09,12664335.0
Shane Battier,2008-09,6448900.0
DeSagana Diop,2008-09,5585000.0
Joe Johnson,2008-09,14232567.0
Vladimir Radmanovic,2008-09,6049400.0
Richard Jefferson,2008-09,13200000.0
Troy Murphy,2008-09,10126984.0
Steven Hunter,2008-09,3862600.0
Jason Collins,2008-09,6200000.0
Zach Randolph,2008-09,14666667.0
Brendan Haywood,2008-09,5500000.0
Andrei Kirilenko,2008-09,15106000.0
Gerald Wallace,2008-09,9500000.0
Samuel Dalembert,2008-09,11238564.0
Jamaal Tinsley,2008-09,6750000.0
Tony Parker,2008-09,11550000.0
Sean Marks,2008-09,1141838.0
Raja Bell,2008-09,5000000.0
Jerome James,2008-09,6200000.0
Brian Scalabrine,2008-09,3206897.0
Trenton Hassell,2008-09,4350000.0
Gilbert Arenas,2008-09,14653466.0
Willie Solomon,2008-09,711517.0
Malik Allen,2008-09,1300000.0
Maurice Evans,2008-09,2500000.0
